pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,vel_x,vel_y,vel_z,omg_x,omg_y,omg_z,delta_x,delta_y,delta_z,f_x,f_y,f_z,f_x_out,f_y_out,f_z_out
1.5461817,0.27614984,-1.4273456,-0.99604946,-1.4481056,-0.74771523,-0.09915855,1.4569223,-1.430448,-0.031915165,1.1891803,-1.3468074,0.09932583,-1.4567432,2.0351093,0.05539987,1.8615535,1.6227434,0.053316314,1.861555,1.6230589
1.547868,0.27843347,-1.4256077,-0.9943116,-1.4474857,-0.74391663,-0.09904388,1.4586409,-1.3845072,-0.021242019,1.2004569,-1.316785,0.10268697,-1.4549859,1.9910003,0.055053588,1.863101,1.6245896,0.052978933,1.8631006,1.6249063
1.5464641,0.27762735,-1.4269595,-0.99566334,-1.4499657,-0.74332225,-0.10201549,1.4572697,-1.3441404,-0.013586058,1.2079562,-1.2902814,0.10295497,-1.456318,1.9463705,0.051626485,1.8615569,1.623347,0.049560063,1.8615544,1.6236627
1.5480798,0.279842,-1.4252907,-0.9939945,-1.4494345,-0.7397072,-0.10196299,1.4589188,-1.3029674,-0.0028418924,1.2178011,-1.261181,0.106240235,-1.4546297,1.907049,0.051228322,1.8630314,1.6251242,0.049170893,1.8630267,1.6254414
1.5464271,0.2787885,-1.4268898,-0.99559367,-1.4521798,-0.73936015,-0.10517507,1.4572998,-1.267205,0.004692107,1.2237121,-1.2357696,0.106253944,-1.4562087,1.8666743,0.047571078,1.8612359,1.623635,0.045522254,1.8612295,1.6239523
1.5436052,0.2765667,-1.4296573,-0.99836123,-1.4561015,-0.7401815,-0.10955198,1.4545122,-1.2345711,0.011111583,1.227799,-1.2119433,0.105095774,-1.4589561,1.8271562,0.042754084,1.8582702,1.6209774,0.040713657,1.8582617,1.6212951
1.5374465,0.2710087,-1.4357611,-1.0044649,-1.4633666,-0.7444535,-0.11726153,1.4483882,-1.2070838,0.014241904,1.2279054,-1.1918658,0.10059793,-1.4650396,1.7861724,0.034609333,1.8519661,1.614984,0.032577243,1.8519558,1.6153018
1.5415235,0.27568698,-1.4316285,-1.0003322,-1.460402,-0.7384892,-0.11473125,1.4525006,-1.1710314,0.027648957,1.2376144,-1.1619605,0.10633281,-1.4608864,1.757152,0.03670919,1.8558966,1.619227,0.03468481,1.8558841,1.6195444
1.5481333,0.28289884,-1.4249624,-0.9936661,-1.4549099,-0.7301058,-0.109663896,1.459146,-1.1339343,0.043623324,1.2492366,-1.1299261,0.114597775,-1.4541997,1.7322022,0.041350346,1.8623585,1.626003,0.03933444,1.8623441,1.6263214
1.5413547,0.27672285,-1.431684,-1.0003878,-1.4628106,-0.7351103,-0.1179808,1.4524035,-1.111645,0.04623784,1.2468599,-1.11168,0.10947137,-1.4609004,1.695332,0.03261216,1.8554307,1.6193924,0.030604264,1.8554147,1.6197108
1.5423465,0.27831808,-1.4306344,-0.9993382,-1.4629447,-0.73234344,-0.11852291,1.4534324,-1.0828651,0.056648273,1.2516544,-1.0860583,0.11211265,-1.45983,1.6675558,0.031653207,1.8562726,1.6205531,0.029653162,1.8562546,1.6208708
1.5501872,0.28676286,-1.4227353,-0.991439,-1.4562335,-0.7227271,-0.11221194,1.4613107,-1.0484072,0.07392695,1.2627096,-1.0539786,0.121599905,-1.4519099,1.6478382,0.037551645,1.8639619,1.6285626,0.035559412,1.863942,1.6288809
1.5564739,0.29365432,-1.4163896,-0.9850932,-1.4510789,-0.71477854,-0.107450746,1.4676355,-1.0165725,0.08966526,1.2716337,-1.0238398,0.1295303,-1.4455432,1.6276714,0.041904576,1.8700961,1.6350193,0.039919928,1.8700743,1.6353376
1.5451101,0.28289586,-1.4276936,-0.9963973,-1.4635767,-0.72448,-0.1203359,1.4563104,-1.0033616,0.087760985,1.262342,-1.0117341,0.11980723,-1.4568261,1.5908613,0.028615184,1.8585786,1.6238263,0.026637627,1.8585548,1.6241435
1.5426593,0.28105116,-1.430084,-0.9987876,-1.4671631,-0.725382,-0.12430375,1.453899,-0.9820354,0.09477476,1.2614107,-0.991093,0.118994504,-1.4591954,1.5637873,0.024246702,1.8559728,1.6215458,0.022277087,1.8559471,1.6218636
1.5453103,0.28430882,-1.4273719,-0.9960755,-1.4656484,-0.7211817,-0.12316574,1.45659,-0.9564212,0.10688744,1.2650377,-0.9657247,0.12328054,-1.4564623,1.5426568,0.024988491,1.8584676,1.6243684,0.023026215,1.8584404,1.6246861
