x,y,f
0.1691718663289951,-0.07937382127865522,66.0
0.13468983175531835,-0.08289494565914975,61.666666666666664
0.10020779718164158,-0.08641607003964429,57.333333333333336
0.06572576260796481,-0.08993719442013882,53.0
0.031243728034288043,-0.09345831880063336,48.66666666666667
-0.0032383065393887245,-0.09697944318112789,44.33333333333333
-0.03772034111306549,-0.10050056756162243,40.0
-0.07220237568674226,-0.10402169194211697,35.66666666666667
-0.10668441026041903,-0.1075428163226115,31.333333333333336
-0.1411664448340958,-0.11106394070310605,27.0
