x,y,f
0.0,0.0,60.0
-0.0013110272225063566,0.0003293394295427822,60.0
-0.00261627380722889,0.0006573807333295324,60.0
-0.003909984460268252,0.0009828314769397464,60.0
-0.005186454464379579,0.0013044105836716175,60.0
-0.0064400546900007195,0.0016208539511298847,60.0
-0.007665256274883559,0.0019309199933937146,60.0
-0.008856654864126241,0.002233395084466254,60.0
-0.010008994304331383,0.002527098879140285,60.0
-0.01111718968800869,0.002810889487951869,60.0
-0.01217634964718907,0.003083668483533584,60.0
-0.013181797798508945,0.0033443857164181284,60.0
-0.014129093245743742,0.0035920439191785216,60.0
-0.015014050049901872,0.0038257030787190852,60.0
-0.015832755581517,0.004044484557547904,60.0
-0.016581587674677243,0.004247574945961985,60.0
-0.017257230507583286,0.004434229628256095,60.0
-0.017856689140010835,0.004603776047320046,60.0
-0.018377302643941152,0.004755616653311546,60.0
-0.018816755769791468,0.004889231523476838,60.0
-0.019173089097097334,0.005004180641633121,60.0
-0.019444707625143578,0.005100105827318881,60.0
-0.019630387765880216,0.00517673230615422,60.0
-0.01972928270846443,0.005233869914526289,60.0
-0.01974092613190908,0.005271413933318162,60.0
-0.01966523424956043,0.005289345547025862,60.0
-0.01950250617644158,0.005287731926250628,60.0
-0.019253422617851026,0.005266725933204779,60.0
-0.01891904288496597,0.005226565451522304,60.0
-0.018500800250534674,0.005167572343312455,60.0
-0.018000495665019864,0.005090151038028943,60.0
-0.017420289860743253,0.004994786759341473,60.0
-0.016762693878648805,0.004882043397783531,60.0
-0.016030558059217874,0.004752561038503276,60.0
-0.015227059545803221,0.004607053154956589,60.0
-0.014355688355170504,0.00444630348084586,60.0
-0.013420232076317826,0.004271162574018781,60.0
-0.012424759264657935,0.004082544087391974,60.0
-0.011373601604367359,0.003881420763248704,60.0
-0.010271334917107714,0.0036688201684727784,60.0
-0.009122759100381996,0.0034458201894165285,60.0
-0.00793287708348159,0.0032135443061545813,60.0
-0.0067068728932868325,0.00297315666684238,60.0
-0.005450088926086625,0.0027258569837748142,60.0
-0.004168002525063597,0.002472875273522009,60.0
-0.0028662019661354014,0.0022154664642029384,60.0
-0.0015503619574369206,0.0019549048935400713,60.0
-0.00022621875986004612,0.0016924787218170227,60.0
0.0011004549622703917,0.0014294842842343758,60.0
0.0024238754501233702,0.0011672204074244159,60.0
0.0037382732079295597,0.0009069827150427974,60.0
0.005037918298016301,0.0006500579474028728,60.0
0.006317145462408957,0.000397718320057055,60.0
