pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,vel_x,vel_y,vel_z,omg_x,omg_y,omg_z,delta_x,delta_y,delta_z,f_x,f_y,f_z,f_x_out,f_y_out,f_z_out
0.005052483,0.016737197,0.8486205,-3.1412868,-0.001065384,-1.5715114,-0.003389406,0.016362766,-1.990408e-06,-0.00085973943,0.004057063,-8.332238e-05,6.7798023e-06,-3.2725224e-05,3.9355137e-09,-0.107331194,0.5358449,13.763429,-0.10754483,0.5358118,13.76392
0.005045703,0.016769921,0.8486205,-3.1412885,-0.0010734978,-1.5715113,-0.003399073,0.01635851,-1.9847118e-06,-0.000854169,0.004055112,-8.0455335e-05,6.799136e-06,-3.2716707e-05,3.923894e-09,-0.10754483,0.5358118,13.76392,-0.10776047,0.5357779,13.764413
0.005038904,0.016802639,0.8486205,-3.1412902,-0.0010816078,-1.571511,-0.0034087463,0.016354254,-1.9800254e-06,-0.00084842555,0.0040522525,-7.7619574e-05,6.8184822e-06,-3.2708194e-05,3.9142916e-09,-0.10776047,0.5357779,13.764413,-0.10797753,0.5357439,13.764925
0.005032086,0.016835347,0.8486205,-3.1412919,-0.001089712,-1.5715109,-0.0034184316,0.016349996,-1.976331e-06,-0.0008425188,0.0040485156,-7.481288e-05,6.8378527e-06,-3.269968e-05,3.906674e-09,-0.10797753,0.5357439,13.764925,-0.10819529,0.5357102,13.765473
0.005025248,0.016868046,0.8486204,-3.1412935,-0.0010978087,-1.5715108,-0.0034281318,0.016345738,-1.9737402e-06,-0.0008364579,0.004043927,-7.203362e-05,6.8572526e-06,-3.269116e-05,3.901261e-09,-0.10819529,0.5357102,13.765473,-0.10841394,0.5356769,13.766057
0.0050183907,0.016900737,0.8486204,-3.1412954,-0.0011058963,-1.5715107,-0.0034378495,0.016341474,-1.972312e-06,-0.00083025126,0.0040385122,-6.9280075e-05,6.8766876e-06,-3.2682638e-05,3.8981747e-09,-0.10841394,0.5356769,13.766057,-0.10863383,0.5356438,13.766666
0.005011514,0.016933419,0.8486204,-3.1412969,-0.0011139731,-1.5715104,-0.0034475883,0.016337208,-1.9719973e-06,-0.0008239066,0.0040322985,-6.6549714e-05,6.896165e-06,-3.2674103e-05,3.897313e-09,-0.10863383,0.5356438,13.766666,-0.10885543,0.5356103,13.767291
0.005004618,0.016966093,0.8486204,-3.1412985,-0.0011220374,-1.5715103,-0.0034573523,0.016332937,-1.9727013e-06,-0.0008174328,0.0040253135,-6.384123e-05,6.915693e-06,-3.266556e-05,3.8984886e-09,-0.10885543,0.5356103,13.767291,-0.109078966,0.53557634,13.767925
0.0049977023,0.016998759,0.8486204,-3.1413002,-0.0011300878,-1.5715102,-0.0034671465,0.016328659,-1.974284e-06,-0.0008108375,0.0040175845,-6.1152576e-05,6.935281e-06,-3.2657004e-05,3.9014205e-09,-0.109078966,0.53557634,13.767925,-0.10930447,0.5355421,13.76857
0.0049907668,0.017031416,0.8486204,-3.1413019,-0.0011381226,-1.5715101,-0.0034769743,0.016324375,-1.9766069e-06,-0.00080412737,0.004009139,-5.8481124e-05,6.954937e-06,-3.2648433e-05,3.9058317e-09,-0.10930447,0.5355421,13.76857,-0.10953181,0.5355074,13.769229
0.004983812,0.017064065,0.8486204,-3.1413035,-0.0011461407,-1.57151,-0.0034868396,0.016320081,-1.979613e-06,-0.00079731003,0.004,-5.5825927e-05,6.9746666e-06,-3.2639848e-05,3.911608e-09,-0.10953181,0.5355074,13.769229,-0.109760836,0.5354727,13.769906
0.0049768374,0.017096704,0.8486204,-3.141305,-0.0011541405,-1.5715098,-0.0034967442,0.016315782,-1.9832462e-06,-0.0007903913,0.00399019,-5.31848e-05,6.994476e-06,-3.2631247e-05,3.918638e-09,-0.109760836,0.5354727,13.769906,-0.10999154,0.53543764,13.770602
0.0049698427,0.017129336,0.8486204,-3.1413066,-0.0011621206,-1.5715097,-0.0035066903,0.016311472,-1.9874858e-06,-0.00078337814,0.0039797304,-5.05571e-05,7.014368e-06,-3.262263e-05,3.9268793e-09,-0.10999154,0.53543764,13.770602,-0.11022399,0.5354026,13.771316
0.0049628285,0.017161958,0.8486204,-3.1413083,-0.0011700798,-1.5715096,-0.00351668,0.016307157,-1.992264e-06,-0.0007762757,0.003968641,-4.7940783e-05,7.034347e-06,-3.2613996e-05,3.9361963e-09,-0.11022399,0.5354026,13.771316,-0.110458344,0.53536725,13.772042
0.004955794,0.017194573,0.8486204,-3.1413097,-0.0011780169,-1.5715096,-0.0035267156,0.01630283,-1.9975091e-06,-0.0007690897,0.003956943,-4.533457e-05,7.054418e-06,-3.2605345e-05,3.946446e-09,-0.110458344,0.53536725,13.772042,-0.11069474,0.53533137,13.77278
0.0049487394,0.017227178,0.8486204,-3.1413114,-0.0011859305,-1.5715095,-0.003536799,0.016298495,-2.0031525e-06,-0.0007618264,0.0039446554,-4.273787e-05,7.0745846e-06,-3.2596672e-05,3.9574903e-09,-0.11069474,0.53533137,13.77278,-0.11093315,0.5352952,13.773529
0.004941665,0.017259775,0.8486204,-3.1413128,-0.0011938196,-1.5715094,-0.0035469325,0.016294152,-2.0091009e-06,-0.00075449026,0.003931799,-4.0148767e-05,7.094851e-06,-3.2587985e-05,3.969144e-09,-0.11093315,0.5352952,13.773529,-0.1111736,0.53525865,13.774289
0.0049345703,0.017292362,0.8486204,-3.1413143,-0.001201683,-1.5715092,-0.0035571174,0.016289797,-2.0152888e-06,-0.0007470863,0.0039183917,-3.75662e-05,7.1152203e-06,-3.2579275e-05,3.981275e-09,-0.1111736,0.53525865,13.774289,-0.11141604,0.53522164,13.775061
0.004927455,0.017324941,0.8486204,-3.141316,-0.0012095195,-1.5715092,-0.003567355,0.016285434,-2.0216796e-06,-0.00073962,0.003904451,-3.49899e-05,7.135696e-06,-3.257055e-05,3.99381e-09,-0.11141604,0.53522164,13.775061,-0.111660466,0.5351844,13.775845
0.004920319,0.017357511,0.84862036,-3.1413174,-0.0012173281,-1.5715091,-0.0035776468,0.016281063,-2.0282112e-06,-0.00073209516,0.0038899935,-3.2418255e-05,7.156279e-06,-3.256181e-05,4.0066244e-09,-0.111660466,0.5351844,13.775845,-0.11190689,0.5351468,13.77664
0.004913163,0.017390074,0.84862036,-3.1413188,-0.0012251079,-1.5715091,-0.0035879938,0.016276684,-2.0348373e-06,-0.00072451617,0.0038750358,-2.9850475e-05,7.1769728e-06,-3.2553045e-05,4.0196273e-09,-0.11190689,0.5351468,13.77664,-0.11215539,0.53510857,13.777445
0.004905986,0.017422628,0.84862036,-3.1413202,-0.0012328577,-1.571509,-0.0035983967,0.016272293,-2.0415237e-06,-0.0007168878,0.003859594,-2.7286489e-05,7.1977784e-06,-3.2544267e-05,4.0327492e-09,-0.11215539,0.53510857,13.777445,-0.11240596,0.5350701,13.77826
