x_res,y_res,f_res
0.0,0.0,22.0
-6.659400232019515e-09,3.298495141254016e-05,22.0
-2.673683874859328e-08,6.596989735035691e-05,22.0
-6.023217274205464e-08,9.895483236005168e-05,22.0
-1.0714525940473698e-07,0.00013193975098822606,22.0
-1.6747595592897357e-07,0.00016492464778148147,22.0
-2.412241195070978e-07,0.00019790951728641947,22.0
-3.2838960733144303e-07,0.0002308943540496415,22.0
-4.289722765943426e-07,0.0002638791526177492,22.0
-5.4297198448813e-07,0.00029686390753734385,22.0
-6.703885882051383e-07,0.0003298486133550272,22.0
-8.112219449377008e-07,0.0003628332646174005,22.0
-9.654719118781514e-07,0.0003958178558710655,22.0
-1.133138346218823e-06,0.00042880238166262353,22.0
-1.3142211051520493e-06,0.00046178683653867617,22.0
-1.5087200458701623e-06,0.0004947712150458248,22.0
-1.7166350255654975e-06,0.0005277555117306712,22.0
-1.9379659014303874e-06,0.0005607397211398166,22.0
-2.1727125306571645e-06,0.0005937238378198624,22.0
-2.420874770438162e-06,0.0006267078563174103,22.0
-2.682452477965716e-06,0.0006596917711790622,22.0
-2.957445510432156e-06,0.0006926755769514191,22.0
-3.2458537250298175e-06,0.0007256592681810822,22.0
-3.5476769789510347e-06,0.0007586428394146539,22.0
-3.8629151293881385e-06,0.0007916262851987348,22.0
-4.191568033533465e-06,0.000824609600079927,22.0
-4.533635548579346e-06,0.0008575927786048319,22.0
-4.889117531718113e-06,0.0008905758153200508,22.0
-5.258013840142103e-06,0.0009235587047721852,22.0
-5.640324331043648e-06,0.0009565414415078368,22.0
-6.036048861615078e-06,0.0009895240200736067,22.0
-6.445187289048733e-06,0.0010225064350160972,22.0
-6.86773947053694e-06,0.0010554886808819088,22.0
-7.303705263272038e-06,0.0010884707522176443,22.0
-7.753084524446356e-06,0.0011214526435699037,22.0
-8.215877111252229e-06,0.0011544343494852896,22.0
-8.69208288088199e-06,0.0011874158645104032,22.0
-9.18170169052797e-06,0.0012203971831918456,22.0
-9.684733397382506e-06,0.001253378300076219,22.0
-1.020117785863793e-05,0.001286359209710124,22.0
-1.0731034931486576e-05,0.0013193399066401632,22.0
-1.127430447312078e-05,0.0013523203854129374,22.0
-1.183098634073287e-05,0.0013853006405750478,22.0
-1.2401080391515182e-05,0.0014182806666730968,22.0
-1.2984586482660045e-05,0.001451260458253685,22.0
-1.3581504471359796e-05,0.0014842400098634147,22.0
-1.4191834214806774e-05,0.001517219316048887,22.0
-1.4815575570193308e-05,0.0015501983713567037,22.0
-1.5452728394711724e-05,0.0015831771703334655,22.0
-1.6103292545554365e-05,0.001616155707525775,22.0
-1.676726787991356e-05,0.0016491339774802327,22.0
-1.7444654254981647e-05,0.0016821119747434407,22.0
-1.8135451527950952e-05,0.0017150896938620003,22.0
-1.883965955601381e-05,0.0017480671293825132,22.0
-1.9557278196362562e-05,0.001781044275851581,22.0
-2.0288307306189535e-05,0.0018140211278158045,22.0
-2.103274674268706e-05,0.001846997679821786,22.0
-2.1790596363047473e-05,0.0018799739264161266,22.0
-2.256185602446311e-05,0.0019129498621454275,22.0
-2.33465255841263e-05,0.001945925481556291,22.0
-2.414460489922937e-05,0.0019789007791953172,22.0
-2.4956093826964674e-05,0.0020118757496091094,22.0
-2.5780992224524535e-05,0.0020448503873442686,22.0
-2.6619299949101273e-05,0.0020778246869473955,22.0
-2.7471016857887246e-05,0.0021107986429650923,22.0
-2.8336142808074768e-05,0.00214377224994396,22.0
-2.9214677656856182e-05,0.002176745502430601,22.0
-3.010662126142381e-05,0.0022097183949716156,22.0
-3.1011973478970006e-05,0.002242690922113606,22.0
-3.1930734166687074e-05,0.0022756630784031735,22.0
-3.286290318176737e-05,0.0023086348583869197,22.0
-3.380848038140323e-05,0.002341606256611446,22.0
-3.476746562278697e-05,0.0023745772676233546,22.0
-3.5739858763110934e-05,0.0024075478859692453,22.0
-3.672565965956745e-05,0.0024405181061957215,22.0
-3.772486816934886e-05,0.0024734879228493836,22.0
-3.873748414964748e-05,0.0025064573304768335,22.0
-3.976350745765567e-05,0.002539426323624673,22.0
-4.080293795056575e-05,0.002572394896839503,22.0
-4.1855775485570045e-05,0.002605363044667925,22.0
-4.292201991986089e-05,0.0026383307616565407,22.0
-4.400167111063064e-05,0.0026712980423519517,22.0
-4.50947289150716e-05,0.002704264881300759,22.0
-4.620119319037612e-05,0.0027372312730495653,22.0
-4.7321063793736525e-05,0.0027701972121449707,22.0
-4.845434058234516e-05,0.002803162693133578,22.0
-4.9601023413394346e-05,0.0028361277105619876,22.0
-5.076111214407641e-05,0.002869092258976801,22.0
-5.193460663158369e-05,0.0029020563329246202,22.0
-5.312150673310854e-05,0.002935019926952047,22.0
-5.432181230584329e-05,0.002967983035605682,22.0
-5.553552320698025e-05,0.0030009456534321284,22.0
-5.6762639293711776e-05,0.003033907774977985,22.0
-5.8003160423230174e-05,0.0030668693947898556,22.0
-5.925708645272781e-05,0.003099830507414342,22.0
-6.0524417239396996e-05,0.003132791107398043,22.0
-6.180515264043006e-05,0.0031657511892875623,22.0
-6.309929251301937e-05,0.0031987107476295013,22.0
-6.440683671435722e-05,0.0032316697769704597,22.0
-6.572778510163595e-05,0.0032646282718570415,22.0
-6.706213753204793e-05,0.003297586226835847,22.0
-6.840989383930838e-05,0.0033305436364539824,22.0
