x_res,y_res,f_res
0.0,0.0,60.0
-2.623991371561514e-05,6.591137125512344e-06,60.0
-5.247977463288239e-05,1.3182262478295592e-05,60.0
-7.87195366397744e-05,1.9773365701489065e-05,60.0
-0.00010495915362426376,2.636443643823212e-05,60.0
-0.0001311985794743232,3.295546433166409e-05,60.0
-0.00015743776807792528,3.9546439024924315e-05,60.0
-0.00018367667332304272,4.6137350161152124e-05,60.0
-0.00020991524909764813,5.2728187383486874e-05,60.0
-0.00023615344928971414,5.9318940335067885e-05,60.0
-0.0002623912277872135,6.590959865903453e-05,60.0
-0.0002886285384781187,7.250015199852611e-05,60.0
-0.0003148653352504025,7.909058999668198e-05,60.0
-0.00034110157199203746,8.568090229664148e-05,60.0
-0.00036733720259099636,9.227107854154397e-05,60.0
-0.0003935721809352516,9.886110837452871e-05,60.0
-0.0004198064609127761,0.00010545098143873516,60.0
-0.0004460399964115425,0.0001120406873773026,60.0
-0.000472272741319523,0.0001186302158333703,60.0
-0.0004985046495246907,0.0001252195564500777,60.0
-0.0005247356749150183,0.00013180869887056414,60.0
-0.0005509657713784783,0.00013839763273796888,60.0
-0.000577194892803043,0.0001449863476954313,60.0
-0.0006034229930766857,0.00015157483338609076,60.0
-0.0006296500260873785,0.0001581630794530866,60.0
-0.0006558759457230943,0.0001647510755395581,60.0
-0.0006821007058718058,0.0001713388112886447,60.0
-0.0007083242604214855,0.00017792627634348563,60.0
-0.0007345465632601059,0.00018451346034722025,60.0
-0.0007607675682756402,0.000191100352942988,60.0
-0.0007869872293560601,0.00019768694377392807,60.0
-0.0008132055003893395,0.00020427322248317995,60.0
-0.0008394223352634499,0.0002108591787138828,60.0
-0.0008656376878663647,0.0002174448021091762,60.0
-0.0008918515120860561,0.0002240300823121993,60.0
-0.0009180637618104968,0.0002306150089660915,60.0
-0.0009442743909276599,0.00023719957171399212,60.0
-0.0009704833533255175,0.00024378376019904048,60.0
-0.0009966906028920427,0.00025036756406437603,60.0
-0.0010228960935152074,0.00025695097295313796,60.0
-0.0010490997790829851,0.00026353397650846576,60.0
-0.0010753016134833482,0.0002701165643734986,60.0
-0.0011015015506042687,0.000276698726191376,60.0
-0.0011276995443337203,0.00028328045160523716,60.0
-0.0011538955485596747,0.0002898617302582214,60.0
-0.0011800895171701052,0.0002964425517934682,60.0
-0.0012062814040529842,0.00030302290585411683,60.0
-0.0012324711630962847,0.00030960278208330667,60.0
-0.0012586587481879783,0.0003161821701241769,60.0
-0.0012848441132160392,0.00032276105961986706,60.0
-0.0013110272120684385,0.00032933944021351635,60.0
-0.0013372079986331501,0.0003359173015482642,60.0
-0.0013633864267981457,0.0003424946332672499,60.0
-0.0013895624504513982,0.0003490714250136128,60.0
-0.0014157360234808808,0.0003556476664304923,60.0
-0.0014419070997745654,0.00036222334716102763,60.0
-0.0014680756332204252,0.0003687984568483582,60.0
-0.0014942415777064327,0.0003753729851356233,60.0
-0.0015204048871205603,0.00038194692166596233,60.0
-0.001546565515350781,0.00038852025608251457,60.0
-0.0015727234162850664,0.0003950929780284193,60.0
-0.0015988785438113906,0.00040166507714681595,60.0
-0.001625030851817726,0.00040823654308084405,60.0
-0.0016511802941920443,0.0004148073654736426,60.0
-0.0016773268248223194,0.00042137753396835116,60.0
-0.0017034703975965229,0.00042794703820810896,60.0
-0.001729610966402628,0.0004345158678360554,60.0
-0.001755748485128607,0.00044108401249532976,60.0
