pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,vel_x,vel_y,vel_z,omg_x,omg_y,omg_z,delta_x,delta_y,delta_z,f_x,f_y,f_z,f_x_out,f_y_out,f_z_out
1.4744774,0.37969536,-1.0780612,-1.0549242,-0.84739023,-0.6517198,-0.30942017,1.4849466,-2.0928004,-2.0469615,4.2445836,-0.0036490124,0.30920294,-1.4851421,2.528692,-0.30030045,1.4783158,-2.749274,-0.30102867,1.4781909,-2.739175
1.4724065,0.3784935,-1.0799642,-1.0568275,-0.85404164,-0.65362275,-0.31222585,1.4826562,-2.1003096,-2.0239644,4.2203236,-0.0026411642,0.30820277,-1.4866576,2.5322824,-0.30290306,1.4762986,-2.7397501,-0.30363655,1.4761727,-2.7295732
1.4698933,0.37684968,-1.0823089,-1.0591727,-0.86110926,-0.6559675,-0.3154782,1.4799236,-2.1078262,-2.0013738,4.1952534,-0.0020735299,0.3067657,-1.4886144,2.534992,-0.30595273,1.4738386,-2.7305944,-0.30669156,1.4737109,-2.7203395
1.4736066,0.38143265,-1.083763,-1.0552908,-0.8619239,-0.6520852,-0.31250846,1.4834179,-2.1086786,-1.9725313,4.176055,0.0047218814,0.31156045,-1.4843439,2.5434852,-0.30278075,1.4776038,-2.7151387,-0.30352476,1.4774746,-2.7048059
1.4696035,0.37829933,-1.0875968,-1.059125,-0.87042814,-0.6559191,-0.31725967,1.4791955,-2.1167886,-1.9513875,4.1487966,0.0038019975,0.30864397,-1.4877893,2.5437984,-0.30733004,1.4736514,-2.7073255,-0.30807927,1.4735208,-2.6969144
1.4791843,0.38875034,-1.077846,-1.0493746,-0.8653211,-0.64627856,-0.30843112,1.4885576,-2.1108372,-1.9166491,4.134791,0.01646744,0.3193169,-1.4776498,2.5572128,-0.2983,1.4832821,-2.6858544,-0.29905438,1.4831499,-2.6753778
1.4727097,0.3831465,-1.0841501,-1.055679,-0.8762415,-0.6525825,-0.3156621,1.4818645,-2.1204457,-1.897962,4.1044087,0.013078874,0.31393984,-1.4835647,2.554073,-0.3053298,1.4768565,-2.680377,-0.3060893,1.476723,-2.6698222
1.4806954,0.39200306,-1.0759934,-1.0475228,-0.8726737,-0.64442587,-0.3084371,1.4896321,-2.115084,-1.8648177,4.088178,0.024151526,0.32302824,-1.475019,2.5648768,-0.29790404,1.4848902,-2.6603656,-0.29866853,1.4847552,-2.6497571
1.4730119,0.3851908,-1.0835054,-1.0550351,-0.8847466,-0.65193784,-0.31688553,1.4817307,-2.1248682,-1.847352,4.0559793,0.019555876,0.31645265,-1.4821416,2.5594828,-0.30615196,1.4772538,-2.655974,-0.30692157,1.4771173,-2.6452994
1.4759107,0.3889612,-1.0804346,-1.0519646,-0.8862084,-0.648867,-0.31475577,1.4844122,-2.123534,-1.81932,4.0340743,0.025543267,0.3204646,-1.4786814,2.5641305,-0.30382213,1.4801987,-2.6409383,-0.30459678,1.4800602,-2.630198
1.4776486,0.39157096,-1.0785241,-1.0500546,-0.8888022,-0.6470669,-0.31379113,1.4859333,-2.122833,-1.792473,4.010731,0.030369347,0.32332075,-1.4763815,2.567083,-0.3026578,1.4819813,-2.6270022,-0.30343732,1.4818416,-2.6162083
1.4697186,0.3845131,-1.0862811,-1.0578119,-0.9010343,-0.65482384,-0.3224984,1.477787,-2.1312444,-1.7753214,3.9774518,0.025527814,0.31651407,-1.483749,2.559807,-0.31116572,1.4740952,-2.6226845,-0.31195018,1.4739537,-2.6118367
1.4770606,0.39272785,-1.0787654,-1.0502965,-0.8979646,-0.6474183,-0.31593752,1.4849133,-2.1238382,-1.7429332,3.9591873,0.035957616,0.32498467,-1.475844,2.567252,-0.30440584,1.48148,-2.603045,-0.30519506,1.4813371,-2.5921314
1.4672804,0.38382044,-1.0883715,-1.059903,-0.9119871,-0.65702444,-0.32650304,1.4749178,-2.1330037,-1.7277082,3.9235508,0.029263848,0.31633785,-1.4850609,2.5570178,-0.31477264,1.4717416,-2.6004665,-0.31556663,1.4715974,-2.5895114
1.4760908,0.39350423,-1.0793864,-1.0509182,-0.90738857,-0.6481495,-0.31848153,1.4835138,-2.1230018,-1.6939366,3.9062665,0.04116025,0.32628685,-1.4756866,2.5647929,-0.30655283,1.4805932,-2.5792599,-0.3073516,1.4804469,-2.568251
1.4723665,0.39065343,-1.0829355,-1.0544677,-0.91529435,-0.65169865,-0.32299882,1.4795758,-2.124973,-1.672751,3.876217,0.04051988,0.3237058,-1.4788467,2.5594645,-0.31087214,1.4769084,-2.5705388,-0.31167558,1.4767609,-2.559476
1.4653531,0.384514,-1.089773,-1.0613055,-0.9264582,-0.65864646,-0.33080885,1.4723495,-2.129667,-1.6549104,3.842657,0.03658824,0.31784055,-1.4852955,2.5502753,-0.3184846,1.4699339,-2.5650573,-0.31929275,1.4697843,-2.5539527
1.476878,0.39691308,-1.0834084,-1.0496048,-0.91905284,-0.6469454,-0.3200844,1.483662,-2.1152725,-1.618595,3.8274233,0.051191386,0.3305183,-1.4732058,2.5590687,-0.30756304,1.481496,-2.5410004,-0.30837566,1.4813452,-2.5298543
1.4739425,0.39485225,-1.0861671,-1.0523639,-0.92607623,-0.6498143,-0.32382393,1.4805151,-2.1147678,-1.5968053,3.7975247,0.051331244,0.3287405,-1.4755764,2.5528247,-0.3111057,1.478597,-2.5313666,-0.31192282,1.4784446,-2.5201666
1.4734619,0.3952465,-1.0864704,-1.0526675,-0.93061334,-0.65022784,-0.3251122,1.4798241,-2.1112351,-1.5726305,3.769886,0.053922445,0.32942215,-1.4754919,2.5484571,-0.31219754,1.4781519,-2.5192285,-0.3130192,1.4779977,-2.5079992
1.4732434,0.3959034,-1.0865109,-1.0527083,-0.93485636,-0.6503785,-0.32614172,1.4793961,-2.1068857,-1.54827,3.742322,0.056771208,0.33037066,-1.475145,2.543791,-0.31303108,1.4779677,-2.5068033,-0.31385702,1.4778119,-2.4955199
1.4671695,0.39070517,-1.0924063,-1.058604,-0.94492275,-0.656274,-0.33303016,1.4731137,-2.1078377,-1.5298451,3.708723,0.053759318,0.32546818,-1.4806533,2.53271,-0.3197239,1.4719272,-2.5001838,-0.32055426,1.4717696,-2.488871
1.4684782,0.39288992,-1.0909187,-1.0571166,-0.9475743,-0.6548966,-0.33253935,1.4742147,-2.1008515,-1.5041223,3.6823356,0.058124445,0.32795277,-1.478779,2.5284505,-0.31903794,1.4732678,-2.486157,-0.31987253,1.473109,-2.4748025
1.4749388,0.4002269,-1.0842785,-1.0504768,-0.9450415,-0.64836663,-0.32689992,1.4804689,-2.08816,-1.4733356,3.6609364,0.06763546,0.3355937,-1.4717529,2.5287833,-0.31320372,1.4797598,-2.466941,-0.31404248,1.4795991,-2.455545
1.468632,0.3947969,-1.0904051,-1.0566037,-0.95524335,-0.6546035,-0.33403105,1.4739567,-2.0876834,-1.4554082,3.6266134,0.06437253,0.33047158,-1.4774939,2.5157902,-0.32014048,1.4734831,-2.4604552,-0.32098335,1.4733211,-2.4490294
1.4532293,0.38027123,-1.1056272,-1.071826,-0.9745084,-0.6699358,-0.35026133,1.4583498,-2.095753,-1.4466723,3.5830455,0.052006483,0.31625763,-1.4923311,2.4931462,-0.3361768,1.4581096,-2.4630404,-0.33702388,1.4579456,-2.4515853
1.4592735,0.38719302,-1.0994017,-1.0656009,-0.9722935,-0.6638206,-0.34504768,1.4641911,-2.0818455,-1.4165907,3.5607834,0.061079096,0.32349494,-1.4857213,2.491413,-0.33076978,1.4641817,-2.4441538,-0.33162078,1.464016,-2.432669
1.4591043,0.3879016,-1.0993891,-1.0655885,-0.9762588,-0.66391826,-0.3460505,1.46382,-2.0736246,-1.392827,3.5321736,0.06392936,0.32452288,-1.4853252,2.482935,-0.33157963,1.4640392,-2.4314551,-0.3324346,1.4638721,-2.4199288
1.4699492,0.3996247,-1.0883619,-1.0545615,-0.96917665,-0.65300125,-0.3360421,1.4744645,-2.053866,-1.3581568,3.5144506,0.07778442,0.336569,-1.473915,2.4849408,-0.3213787,1.4749099,-2.4077058,-0.3222375,1.4747412,-2.3961496
1.4708971,0.40145132,-1.087231,-1.053431,-0.97195804,-0.6520909,-0.3359335,1.475213,-2.043483,-1.3334944,3.4867103,0.081732646,0.33872214,-1.4724021,2.4765244,-0.32107797,1.4758826,-2.3938277,-0.32194063,1.4757124,-2.3822544
1.4627825,0.39421573,-1.095162,-1.0613623,-0.9837683,-0.66013217,-0.34489012,1.4669008,-2.041646,-1.3180082,3.4497933,0.07660801,0.33181664,-1.4799517,2.4585223,-0.32984304,1.467792,-2.389,-0.3307095,1.4676198,-2.377397
1.4601091,0.39242163,-1.1029879,-1.063852,-0.9901037,-0.6627318,-0.34840837,1.4640309,-2.0338721,-1.2971997,3.4182107,0.076912746,0.33035606,-1.4820607,2.4454608,-0.33317026,1.4651409,-2.3787055,-0.33404037,1.4649676,-2.367061
1.4694107,0.4026029,-1.0935017,-1.054366,-0.9844303,-0.6533559,-0.3399542,1.4731374,-2.0136127,-1.2645358,3.3985023,0.0891811,0.3408742,-1.4721948,2.4438589,-0.32452554,1.4744644,-2.3563993,-0.3253993,1.4742893,-2.3447495
