pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,vel_x,vel_y,vel_z,omg_x,omg_y,omg_z,delta_x,delta_y,delta_z,f_x,f_y,f_z,f_x_out,f_y_out,f_z_out
0.011822656,0.01440544,0.8485765,-3.1411188,-0.0025028663,-1.5714756,-0.009202427,0.010692626,-5.7869916e-06,0.00022888317,-0.0011988212,-0.0005212041,1.8405544e-05,-2.1384601e-05,1.1211353e-08,-0.84743947,1.0658774,43.4948,-0.85052294,1.0637145,43.507923
0.011804251,0.014426825,0.8485765,-3.1411183,-0.0025004684,-1.5714746,-0.009233883,0.010672993,-5.7634234e-06,0.00022618602,-0.0012148767,-0.000517246,1.8468456e-05,-2.1345337e-05,1.1161568e-08,-0.85052294,1.0637145,43.507923,-0.85359746,1.0615478,43.521027
0.011785782,0.01444817,0.8485765,-3.1411178,-0.0024980383,-1.5714735,-0.009265228,0.010653315,-5.740451e-06,0.00022349732,-0.0012307777,-0.0005134121,1.853115e-05,-2.130598e-05,1.1112974e-08,-0.85359746,1.0615478,43.521027,-0.85666263,1.0593777,43.534122
0.011767251,0.0144694755,0.8485765,-3.1411173,-0.0024955766,-1.5714725,-0.009296464,0.010633592,-5.71811e-06,0.00022081732,-0.0012465247,-0.0005096999,1.859362e-05,-2.1266533e-05,1.1065645e-08,-0.85666263,1.0593777,43.534122,-0.8597189,1.0572038,43.547195
0.011748658,0.014490742,0.8485765,-3.1411169,-0.0024930832,-1.5714715,-0.0093275895,0.010613822,-5.696346e-06,0.00021814612,-0.0012621161,-0.0005061069,1.8655874e-05,-2.1226993e-05,1.1019471e-08,-0.8597189,1.0572038,43.547195,-0.862766,1.0550263,43.560257
0.011730001,0.01451197,0.8485764,-3.1411164,-0.0024905587,-1.5714705,-0.009358605,0.010594007,-5.675203e-06,0.0002154833,-0.0012775522,-0.00050263107,1.8717905e-05,-2.1187361e-05,1.097454e-08,-0.862766,1.0550263,43.560257,-0.8658046,1.0528449,43.573296
0.011711284,0.0145331565,0.8485764,-3.1411161,-0.0024880033,-1.5714694,-0.00938951,0.010574145,-5.6546296e-06,0.0002128284,-0.0012928304,-0.00049927045,1.8779716e-05,-2.1147638e-05,1.0930749e-08,-0.8658046,1.0528449,43.573296,-0.8688338,1.0506606,43.586327
0.011692504,0.014554304,0.8485764,-3.1411157,-0.0024854175,-1.5714685,-0.0094203055,0.010554237,-5.634655e-06,0.00021018239,-0.0013079522,-0.00049602194,1.8841307e-05,-2.1107822e-05,1.0888157e-08,-0.8688338,1.0506606,43.586327,-0.8718545,1.048472,43.59933
0.011673663,0.0145754125,0.8485764,-3.1411152,-0.0024828012,-1.5714675,-0.00945099,0.010534283,-5.61523e-06,0.00020754417,-0.001322915,-0.0004928842,1.8902678e-05,-2.1067912e-05,1.0846666e-08,-0.8718545,1.048472,43.59933,-0.87486595,1.0462804,43.612328
0.01165476,0.01459648,0.8485764,-3.1411147,-0.002480155,-1.5714664,-0.009481564,0.010514281,-5.5964097e-06,0.00020491418,-0.0013377203,-0.00048985484,1.8963827e-05,-2.1027909e-05,1.0806386e-08,-0.87486595,1.0462804,43.612328,-0.8778688,1.0440851,43.6253
0.011635796,0.014617508,0.84857637,-3.1411145,-0.0024774794,-1.5714655,-0.009512028,0.010494233,-5.578123e-06,0.00020229266,-0.001352366,-0.00048693107,1.9024754e-05,-2.0987813e-05,1.0767174e-08,-0.8778688,1.0440851,43.6253,-0.8808625,1.0418866,43.638264
0.011616771,0.014638496,0.84857637,-3.141114,-0.0024747746,-1.5714645,-0.00954238,0.010474138,-5.56043e-06,0.00019967939,-0.0013668532,-0.0004841113,1.9085459e-05,-2.0947622e-05,1.0729153e-08,-0.8808625,1.0418866,43.638264,-0.8838477,1.0396844,43.651203
0.0115976855,0.014659444,0.84857637,-3.1411135,-0.0024720405,-1.5714636,-0.009572622,0.010453995,-5.543257e-06,0.00019707464,-0.0013811799,-0.0004813928,1.9145944e-05,-2.0907337e-05,1.0692172e-08,-0.8838477,1.0396844,43.651203,-0.88682413,1.0374788,43.664135
0.01157854,0.014680351,0.84857637,-3.141113,-0.002469278,-1.5714626,-0.0096027525,0.010433805,-5.526672e-06,0.0001944776,-0.0013953471,-0.00047877454,1.9206207e-05,-2.0866957e-05,1.065637e-08,-0.88682413,1.0374788,43.664135,-0.8897918,1.03527,43.67704
0.011559334,0.014701217,0.84857637,-3.1411128,-0.002466487,-1.5714617,-0.009632773,0.0104135685,-5.5105925e-06,0.00019188931,-0.001409353,-0.0004762532,1.9266248e-05,-2.0826483e-05,1.062158e-08,-0.8897918,1.03527,43.67704,-0.89275074,1.0330577,43.689938
0.011540067,0.014722045,0.84857637,-3.1411123,-0.0024636681,-1.5714607,-0.009662682,0.010393283,-5.495086e-06,0.00018930896,-0.0014231987,-0.0004738277,1.9326066e-05,-2.0785914e-05,1.058794e-08,-0.89275074,1.0330577,43.689938,-0.89570117,1.030842,43.702816
0.0115207415,0.01474283,0.8485763,-3.141112,-0.0024608213,-1.5714598,-0.00969248,0.010372951,-5.48008e-06,0.00018673697,-0.0014368825,-0.00047149544,1.9385663e-05,-2.0745249e-05,1.0555303e-08,-0.89570117,1.030842,43.702816,-0.8986428,1.028623,43.71568
0.011501356,0.014763575,0.8485763,-3.1411116,-0.0024579475,-1.5714588,-0.009722167,0.010352571,-5.465631e-06,0.00018417327,-0.0014504056,-0.00046925474,1.9445037e-05,-2.0704487e-05,1.0523783e-08,-0.8986428,1.028623,43.71568,-0.90157586,1.0264007,43.728523
0.011481911,0.01478428,0.8485763,-3.1411111,-0.0024550464,-1.5714579,-0.009751743,0.010332142,-5.4516713e-06,0.0001816183,-0.0014637666,-0.00046710297,1.9504188e-05,-2.066363e-05,1.0493243e-08,-0.90157586,1.0264007,43.728523,-0.90450037,1.024175,43.741356
0.011462406,0.014804943,0.8485763,-3.141111,-0.0024521186,-1.5714569,-0.009781207,0.010311665,-5.4382645e-06,0.00017907136,-0.0014769665,-0.00046503916,1.9563118e-05,-2.0622676e-05,1.0463811e-08,-0.90450037,1.024175,43.741356,-0.9074165,1.0219461,43.754166
0.011442844,0.014825567,0.8485763,-3.1411104,-0.0024491644,-1.571456,-0.009810559,0.0102911405,-5.4253333e-06,0.00017653297,-0.0014900034,-0.00046306063,1.9621826e-05,-2.0581627e-05,1.0435334e-08,-0.9074165,1.0219461,43.754166,-0.9103239,1.019714,43.766964
0.011423222,0.014846148,0.84857625,-3.1411102,-0.0024461842,-1.5714551,-0.009839801,0.010270567,-5.412937e-06,0.00017400311,-0.0015028791,-0.00046116576,1.9680308e-05,-2.054048e-05,1.040793e-08,-0.9103239,1.019714,43.766964,-0.9132229,1.0174787,43.779743
0.011403541,0.014866688,0.84857625,-3.1411097,-0.0024431783,-1.5714542,-0.009868932,0.010249945,-5.4010025e-06,0.00017148233,-0.0015155919,-0.00045935198,1.973857e-05,-2.0499238e-05,1.0381452e-08,-0.9132229,1.0174787,43.779743,-0.9161133,1.0152402,43.79251
0.011383803,0.014887188,0.84857625,-3.1411095,-0.0024401469,-1.5714532,-0.009897951,0.010229275,-5.3895974e-06,0.00016897,-0.0015281434,-0.00045761841,1.979661e-05,-2.0457896e-05,1.0356037e-08,-0.9161133,1.0152402,43.79251,-0.9189955,1.0129983,43.805256
0.011364006,0.014907645,0.84857625,-3.1411092,-0.0024370903,-1.5714524,-0.009926858,0.010208556,-5.3786475e-06,0.0001664667,-0.0015405321,-0.0004559624,1.9854426e-05,-2.0416459e-05,1.0331535e-08,-0.9189955,1.0129983,43.805256,-0.92186916,1.0107534,43.817993
0.011344152,0.0149280615,0.84857625,-3.1411088,-0.002434009,-1.5714514,-0.009955654,0.010187788,-5.3682193e-06,0.00016397187,-0.0015527594,-0.0004543831,1.9912017e-05,-2.0374924e-05,1.0308079e-08,-0.92186916,1.0107534,43.817993,-0.9247347,1.008505,43.830704
0.01132424,0.014948437,0.84857625,-3.1411085,-0.0024309033,-1.5714505,-0.009984339,0.010166972,-5.3582285e-06,0.00016148611,-0.0015648232,-0.0004528777,1.9969388e-05,-2.0333291e-05,1.0285501e-08,-0.9247347,1.008505,43.830704,-0.92759174,1.0062537,43.843403
0.0113042705,0.014968771,0.8485762,-3.141108,-0.0024277736,-1.5714496,-0.010012912,0.010146107,-5.348698e-06,0.00015900953,-0.0015767248,-0.00045144474,2.0026535e-05,-2.029156e-05,1.0263849e-08,-0.92759174,1.0062537,43.843403,-0.9304404,1.0039994,43.85609
0.011284244,0.014989061,0.8485762,-3.1411078,-0.0024246199,-1.5714487,-0.010041374,0.010125192,-5.339658e-06,0.0001565422,-0.0015884648,-0.0004500825,2.0083458e-05,-2.024973e-05,1.02431805e-08,-0.9304404,1.0039994,43.85609,-0.93328106,1.0017414,43.868755
0.01126416,0.015009311,0.8485762,-3.1411076,-0.0024214427,-1.5714478,-0.010069723,0.010104228,-5.3310687e-06,0.00015408354,-0.0016000422,-0.0004487898,2.014016e-05,-2.0207803e-05,1.0223418e-08,-0.93328106,1.0017414,43.868755,-0.9361132,0.99948084,43.881413
0.01124402,0.015029519,0.8485762,-3.141107,-0.0024182424,-1.5714469,-0.010097962,0.010083214,-5.322962e-06,0.0001516344,-0.0016114587,-0.0004475644,2.0196638e-05,-2.0165777e-05,1.0204623e-08,-0.9361132,0.99948084,43.881413,-0.9389373,0.99721694,43.894047
0.011223824,0.015049685,0.8485762,-3.1411068,-0.0024150193,-1.5714461,-0.010126089,0.0100621525,-5.3152808e-06,0.00014919485,-0.0016227128,-0.00044640442,2.0252892e-05,-2.0123653e-05,1.0186684e-08,-0.9389373,0.99721694,43.894047,-0.94175315,0.9949499,43.90667
0.01120357,0.015069809,0.8485762,-3.1411066,-0.0024117737,-1.5714451,-0.010154105,0.01004104,-5.3080744e-06,0.00014676443,-0.0016338059,-0.00044530898,2.0308924e-05,-2.008143e-05,1.0169699e-08,-0.94175315,0.9949499,43.90667,-0.94456095,0.9926797,43.91927
0.011183262,0.01508989,0.8485761,-3.1411064,-0.0024085059,-1.5714443,-0.010182009,0.01001988,-5.3012704e-06,0.00014434393,-0.0016447369,-0.0004442755,2.0364732e-05,-2.0039108e-05,1.01535225e-08,-0.94456095,0.9926797,43.91927,-0.94736046,0.9904066,43.93186
0.011162897,0.015109929,0.8485761,-3.141106,-0.0024052162,-1.5714433,-0.010209801,0.009998669,-5.2949335e-06,0.00014193293,-0.0016555074,-0.0004433032,2.0420319e-05,-1.9996687e-05,1.0138284e-08,-0.94736046,0.9904066,43.93186,-0.95015204,0.9881304,43.94443
0.011142476,0.015129926,0.8485761,-3.1411057,-0.0024019051,-1.5714425,-0.010237482,0.009977409,-5.2889877e-06,0.00013953223,-0.0016661162,-0.00044238952,2.0475682e-05,-1.9954166e-05,1.0123832e-08,-0.95015204,0.9881304,43.94443,-0.9529353,0.9858512,43.95699
0.011122001,0.01514988,0.8485761,-3.1411054,-0.0023985726,-1.5714415,-0.010265052,0.009956099,-5.283501e-06,0.00013714148,-0.0016765656,-0.0004415337,2.053082e-05,-1.9911547e-05,1.0110304e-08,-0.9529353,0.9858512,43.95699,-0.9557109,0.9835687,43.96953
