x_res,y_res,f_res
0.0,0.0,25.0
-2.406370334403943e-05,-1.617879870848147e-05,25.0
-4.812740670383664e-05,-3.235759746858793e-05,25.0
-7.219111007907e-05,-4.853639627926578e-05,25.0
-9.625481346941797e-05,-6.471519513946147e-05,25.0
-0.00012031851687455892,-8.089399404812142e-05,25.0
-0.0001443822202941713,-9.707279300419205e-05,25.0
-0.00016844592372793353,-0.0001132515920066198,25.0
-0.00019250962717552397,-0.00012943039105435113,25.0
-0.00021657333063662104,-0.0001456091901463324,25.0
-0.0002406370341109033,-0.0001617879892815101,25.0
-0.00026470073759804887,-0.0001779667884588306,25.0
-0.00028876444109773646,-0.00019414558767724043,25.0
-0.0003128281446096443,-0.00021032438693568593,25.0
-0.0003368918481334509,-0.00022650318623311356,25.0
-0.0003609555516688345,-0.00024268198556846968,25.0
-0.00038501925521547387,-0.00025886078494070084,25.0
-0.00040908295877304713,-0.00027503958434875345,25.0
-0.00043314666234123267,-0.0002912183837915738,25.0
-0.0004572103659197089,-0.0003073971832681085,25.0
-0.0004812740695081546,-0.00032357598277730386,25.0
-0.0005053377731062478,-0.0003397547823181064,25.0
-0.0005294014767136669,-0.00035593358188946246,25.0
-0.0005534651803300907,-0.00037211238149031847,25.0
-0.000577528883955197,-0.00038829118111962085,25.0
-0.0006015925875886649,-0.00040446998077631625,25.0
-0.0006256562912301723,-0.00042064878045935093,25.0
-0.0006497199948793978,-0.00043682758016767105,25.0
-0.0006737836985360198,-0.00045300637990022347,25.0
-0.0006978474021997168,-0.0004691851796559545,25.0
-0.0007219111058701668,-0.00048536397943381025,25.0
-0.0007459748095470489,-0.0005015427792327378,25.0
-0.0007700385132300408,-0.0005177215790516829,25.0
-0.0007941022169188219,-0.0005339003788895925,25.0
-0.0008181659206130694,-0.0005500791787454128,25.0
-0.0008422296243124625,-0.0005662579786180899,25.0
-0.0008662933280166794,-0.0005824367785065708,25.0
-0.0008903570317253985,-0.0005986155784098016,25.0
-0.0009144207354382982,-0.0006147943783267291,25.0
-0.000938484439155057,-0.0006309731782562991,25.0
-0.0009625481428753533,-0.0006471519781974587,25.0
-0.0009866118465988653,-0.0006633307781491539,25.0
-0.0010106755503252718,-0.0006795095781103311,25.0
-0.001034739254054251,-0.000695688378079937,25.0
-0.0010588029577854809,-0.0007118671780569177,25.0
-0.0010828666615186407,-0.0007280459780402201,25.0
-0.0011069303652534084,-0.0007442247780287901,25.0
-0.0011309940689894623,-0.0007604035780215747,25.0
-0.0011550577727264808,-0.0007765823780175197,25.0
-0.0011791214764641433,-0.000792761178015572,25.0
-0.0012031851802021265,-0.0008089399780146778,25.0
-0.0012272488839401101,-0.0008251187780137838,25.0
-0.0012513125876777722,-0.000841297578011836,25.0
-0.0012753762914147907,-0.0008574763780077811,25.0
-0.001299439995150845,-0.0008736551780005657,25.0
-0.0013235036988856125,-0.0008898339779891358,25.0
-0.0013475674026187723,-0.000906012777972438,25.0
-0.0013716311063500027,-0.000922191577949419,25.0
-0.0013956948100789816,-0.0009383703779190249,25.0
-0.0014197585138053881,-0.0009545491778802021,25.0
-0.0014438222175288998,-0.0009707279778318971,25.0
-0.001467885921249196,-0.0009869067777730563,25.0
-0.001491949624965955,-0.0010030855777026265,25.0
-0.0015160133286788546,-0.0010192643776195539,25.0
-0.001540077032387574,-0.001035443177522785,25.0
-0.0015641407360917907,-0.0010516219774112658,25.0
-0.001588204439791184,-0.0010678007772839432,25.0
-0.0016122681434854315,-0.0010839795771397634,25.0
-0.0016363318471742123,-0.001100158376977673,25.0
-0.0016603955508572043,-0.001116337176796618,25.0
-0.0016844592545340862,-0.0011325159765955453,25.0
-0.0017085229582045366,-0.0011486947763734013,25.0
-0.0017325866618682335,-0.0011648735761291323,25.0
-0.0017566503655248556,-0.0011810523758616846,25.0
-0.0017807140691740808,-0.0011972311755700047,25.0
-0.0018047777728155885,-0.0012134099752530395,25.0
-0.0018288414764490559,-0.001229588774909735,25.0
-0.0018529051800741628,-0.0012457675745390375,25.0
-0.0018769688836905865,-0.0012619463741398934,25.0
-0.0019010325872980056,-0.0012781251737112496,25.0
-0.0019250962908960983,-0.0012943039732520518,25.0
-0.001949159994484544,-0.0013104827727612473,25.0
-0.0019732236980630202,-0.0013266615722377817,25.0
-0.001997287401631206,-0.0013428403716806022,25.0
-0.0020213511051887794,-0.001359019171088655,25.0
-0.0020454148087354187,-0.001375197970460886,25.0
-0.0020694785122708026,-0.0013913767697962423,25.0
-0.002093542215794609,-0.0014075555690936698,25.0
-0.0021176059193065166,-0.0014237343683521152,25.0
-0.002141669622806204,-0.0014399131675705249,25.0
-0.0021657333262933495,-0.0014560919667478453,25.0
-0.002189797029767632,-0.0014722707658830231,25.0
-0.002213860733228729,-0.0014884495649750045,25.0
-0.0022379244366763193,-0.0015046283640227356,25.0
-0.002261988140110082,-0.0015208071630251636,25.0
-0.002286051843529694,-0.001536985961981234,25.0
-0.002310115546934835,-0.0015531647608898942,25.0
-0.0023341792503251834,-0.00156934355975009,25.0
-0.0023582429537004164,-0.0015855223585607675,25.0
-0.0023823066570602134,-0.0016017011573208739,25.0
-0.002406370360404253,-0.0016178799560293555,25.0
-0.002430434063732535,-0.0016340587546857465,25.0
-0.0024544977670463448,-0.0016502375532919326,25.0
-0.0024785614703472917,-0.001666416351850388,25.0
-0.0025026251736369825,-0.0016825951503635864,25.0
-0.0025266888769170264,-0.0016987739488340018,25.0
-0.00255075258018903,-0.001714952747264108,25.0
-0.0025748162834546024,-0.0017311315456563794,25.0
-0.002598879986715351,-0.0017473103440132894,25.0
-0.002622943689972883,-0.0017634891423373115,25.0
-0.0026470073932288083,-0.001779667940630921,25.0
-0.0026710710964847322,-0.0017958467388965896,25.0
-0.002695134799742265,-0.0018120255371367933,25.0
-0.0027191985030030133,-0.0018282043353540045,25.0
-0.0027432622062685858,-0.001844383133550698,25.0
-0.0027673259095405897,-0.0018605619317293473,25.0
-0.0027913896128206337,-0.0018767407298924265,25.0
-0.0028154533161103244,-0.001892919528042409,25.0
-0.0028395170194112714,-0.0019090983261817694,25.0
-0.002863580722725082,-0.0019252771243129813,25.0
-0.0028876444260533627,-0.0019414559224385176,25.0
-0.0029117081293977237,-0.001957634720560854,25.0
-0.0029357718327597724,-0.0019738135186824633,25.0
-0.0029598355361411155,-0.0019899923168058193,25.0
-0.002983899239543363,-0.0020061711149333967,25.0
-0.00300796294296812,-0.0020223499130676685,25.0
-0.003032026646416997,-0.0020385287112111086,25.0
-0.0030560903498916005,-0.002054707509366192,25.0
-0.00308015405339354,-0.0020708863075353913,25.0
-0.0031042177569244205,-0.0020870651057211804,25.0
-0.0031282814604858527,-0.002103243903926034,25.0
-0.0031523451640794444,-0.002119422702152426,25.0
-0.0031764088677068017,-0.00213560150040283,25.0
-0.0032004725713695344,-0.0021517802986797197,25.0
-0.003224536275069249,-0.0021679590969855694,25.0
-0.0032485999788075546,-0.0021841378953228524,25.0
-0.003272663682586058,-0.0022003166936940427,25.0
-0.003296727386406367,-0.0022164954921016144,25.0
-0.003320791090270091,-0.002232674290548041,25.0
-0.0033448547941788377,-0.0022488530890357977,25.0
-0.003368918498134214,-0.002265031887567357,25.0
-0.0033929822021378274,-0.0022812106861451924,25.0
-0.0034170459061912887,-0.0022973894847717804,25.0
-0.0034411096102962024,-0.0023135682834495917,25.0
-0.0034651733144541786,-0.002329747082181102,25.0
-0.003489237018666824,-0.0023459258809687845,25.0
-0.003513300722935748,-0.0023621046798151138,25.0
-0.0035373644272625572,-0.0023782834787225626,25.0
-0.0035614281316488595,-0.0023944622776936064,25.0
-0.003585491836096265,-0.002410641076730718,25.0
-0.003609555540606379,-0.0024268198758363715,25.0
-0.003633619245179523,-0.0024429986750125515,25.0
-0.003657682949810876,-0.0024591774742592875,25.0
-0.0036817466544943243,-0.002475356273576119,25.0
-0.003705810359223761,-0.0024915350729625865,25.0
-0.003729874063993074,-0.002507713872418229,25.0
-0.0037539377687961536,-0.002523892671942587,25.0
-0.0037780014736268903,-0.0025400714715352007,25.0
-0.003802065178479172,-0.0025562502711956093,25.0
-0.003826128883346891,-0.0025724290709233538,25.0
-0.003850192588223935,-0.0025886078707179723,25.0
-0.003874256293104196,-0.0026047866705790064,25.0
-0.003898319997981563,-0.002620965470505996,25.0
-0.003922383702849925,-0.0026371442704984796,25.0
-0.003946447407703172,-0.002653323070555999,25.0
-0.003970511112535194,-0.002669501870678093,25.0
-0.003994574817339882,-0.002685680670864301,25.0
-0.004018638522111125,-0.002701859471114164,25.0
-0.0040427022268428115,-0.0027180382714272217,25.0
-0.004066765931528834,-0.002734217071803014,25.0
-0.0040908296361630795,-0.0027503958722410802,25.0
-0.004114893340739441,-0.0027665746727409614,25.0
-0.004138957045251805,-0.002782753473302196,25.0
-0.0041630207496940646,-0.0027989322739243256,25.0
-0.004187084454060108,-0.0028151110746068887,25.0
-0.004211148158343825,-0.0028312898753494265,25.0
-0.004235211862539104,-0.002847468676151477,25.0
-0.004259275566639838,-0.002863647477012582,25.0
-0.004283339270639914,-0.002879826277932281,25.0
-0.004307402974533225,-0.0028960050789101142,25.0
-0.004331466678313658,-0.0029121838799456208,25.0
