x_res,y_res,f_res
0.0,0.0,34.0
-7.2989200975398034e-09,3.0396106673360915e-05,34.0
-2.9351574727639147e-08,6.079220639160751e-05,34.0
-6.615774008273887e-08,9.118829199625226e-05,34.0
-1.1771719235527987e-07,0.00012158435632880771,34.0
-1.8402970773770295e-07,0.00015198039223078636,34.0
-2.6509506242244894e-07,0.00018237639254370077,34.0
-3.609130326019588e-07,0.00021277235010906342,34.0
-4.714833944686733e-07,0.00024316825776838686,34.0
-5.968059242150335e-07,0.00027356410836318356,34.0
-7.368803980334799e-07,0.00030395989473496615,34.0
-8.917065921164533e-07,0.00033435560972524696,34.0
-1.0612842826563951e-06,0.00036475124617553874,34.0
-1.245613245845746e-06,0.0003951467969273538,34.0
-1.4446932578769467e-06,0.0004255422548222048,34.0
-1.6585240949424375e-06,0.00045593761270160403,34.0
-1.8871055332346603e-06,0.00048633286340706445,34.0
-2.130437348946056e-06,0.0005167279997800983,34.0
-2.388519318269064e-06,0.0005471230146622179,34.0
-2.661351217396125e-06,0.0005775179008949361,34.0
-2.9489328225196836e-06,0.0006079126513197654,34.0
-3.2512639098321768e-06,0.000638307258778218,34.0
-3.5683442555260455e-06,0.0006687017161118066,34.0
-3.900173635793734e-06,0.0006990960161620441,34.0
-4.246751826827678e-06,0.0007294901517704423,34.0
-4.608078604820324e-06,0.0007598841157785144,34.0
-4.984153745964109e-06,0.0007902779010277726,34.0
-5.374977026451474e-06,0.0008206715003597293,34.0
-5.780548222474862e-06,0.0008510649066158971,34.0
-6.200867110226713e-06,0.0008814581126377886,34.0
-6.635933465899464e-06,0.0009118511112669162,34.0
-7.0857470656855645e-06,0.0009422438953447929,34.0
-7.550307685777447e-06,0.0009726364577129303,34.0
-8.029615102367556e-06,0.001003028791212842,34.0
-8.523669091648334e-06,0.0010334208886860396,34.0
-9.032469429812218e-06,0.0010638127429740362,34.0
-9.55601589305165e-06,0.0010942043469183438,34.0
-1.0094308257559071e-05,0.0011245956933604753,34.0
-1.0647346299526921e-05,0.0011549867751419435,34.0
-1.1215129795147646e-05,0.0011853775851042602,34.0
-1.179765852061368e-05,0.0012157681160889385,34.0
-1.2394932252117473e-05,0.0012461583609374904,34.0
-1.3006950765851455e-05,0.0012765483124914292,34.0
-1.3633713838008074e-05,0.0013069379635922667,34.0
-1.4275221244779761e-05,0.0013373273070815153,34.0
-1.4931472762358968e-05,0.0013677163358006882,34.0
-1.5602468166938133e-05,0.0013981050425912974,34.0
-1.6288207234709703e-05,0.001428493420294856,34.0
-1.69886897418661e-05,0.0014588814617528757,34.0
-1.7703915464599783e-05,0.0014892691598068699,34.0
-1.8433884179103188e-05,0.0015196565072983503,34.0
-1.9178595661568757e-05,0.0015500434970688302,34.0
-1.993804968818892e-05,0.0015804301219598214,34.0
-2.071224603515613e-05,0.0016108163748128367,34.0
-2.1501184478662824e-05,0.001641202248469389,34.0
-2.2304864794901443e-05,0.0016715877357709901,34.0
-2.3123286760064427e-05,0.001701972829559153,34.0
-2.3956450150344225e-05,0.0017323575226753903,34.0
-2.4804354741933262e-05,0.001762741807961214,34.0
-2.566700031102399e-05,0.0017931256782581372,34.0
-2.6544386633808833e-05,0.0018235091264076713,34.0
-2.743651348648026e-05,0.0018538921452513303,34.0
-2.83433806452307e-05,0.0018842747276306263,34.0
-2.9264987886252588e-05,0.0019146568663870713,34.0
-3.020133498573837e-05,0.0019450385543621788,34.0
-3.115242171988049e-05,0.0019754197843974606,34.0
-3.211824786487138e-05,0.0020058005493344285,34.0
-3.309881319690348e-05,0.0020361808420145963,34.0
-3.409411749216925e-05,0.002066560655279476,34.0
-3.51041605268611e-05,0.00209693998197058,34.0
-3.612894207717149e-05,0.0021273188149294204,34.0
-3.716846191929287e-05,0.0021576971469975115,34.0
-3.822271982941766e-05,0.0021880749710163636,34.0
-3.929171558373831e-05,0.0022184522798274903,34.0
-4.037544895844726e-05,0.002248829066272404,34.0
-4.1473919729736965e-05,0.002279205323192618,34.0
-4.2587127673799834e-05,0.0023095810434296438,34.0
-4.3715072566828344e-05,0.002339956219824994,34.0
-4.48577541850149e-05,0.002370330845220181,34.0
-4.601517230455198e-05,0.002400704912456718,34.0
-4.7187326701631996e-05,0.0024310784143761165,34.0
-4.837421715244741e-05,0.002461451343819891,34.0
-4.957584343319064e-05,0.002491823693629551,34.0
-5.079220532005414e-05,0.002522195456646612,34.0
-5.202330258923035e-05,0.002552566625712585,34.0
-5.326913501691172e-05,0.0025829371936689823,34.0
-5.452970237929068e-05,0.0026133071533573178,34.0
-5.580500445255967e-05,0.002643676497619102,34.0
-5.7095041012911107e-05,0.0026740452192958483,34.0
-5.839981183653747e-05,0.0027044133112290696,34.0
-5.97193166996312e-05,0.0027347807662602788,34.0
-6.105355537838473e-05,0.0027651475772309878,34.0
-6.240252764899049e-05,0.002795513736982709,34.0
-6.376623328764093e-05,0.0028258792383569547,34.0
-6.51446720705285e-05,0.002856244074195239,34.0
-6.653784377384561e-05,0.0028866082373390717,34.0
-6.794574817378473e-05,0.002916971720629968,34.0
-6.936838504653829e-05,0.002947334516909439,34.0
-7.080575416829872e-05,0.002977696619018997,34.0
-7.225785531525848e-05,0.0030080580198001555,34.0
-7.372468826361e-05,0.0030384187120944266,34.0
-7.520625275300498e-05,0.0030687786887492524,34.0
-7.670254837693206e-05,0.0030991379426357967,34.0
-7.821357469233915e-05,0.003129496466631152,34.0
-7.973933125617415e-05,0.003159854253612412,34.0
-8.127981762538495e-05,0.00319021129645667,34.0
-8.28350333569195e-05,0.0032205675880410184,34.0
-8.440497800772568e-05,0.0032509231212425518,34.0
-8.598965113475139e-05,0.0032812778889383613,34.0
-8.758905229494452e-05,0.0033116318840055413,34.0
-8.920318104525301e-05,0.0033419850993211863,34.0
-9.08320369426247e-05,0.003372337527762386,34.0
-9.247561954400757e-05,0.0034026891622062367,34.0
-9.413392840634948e-05,0.00343303999552983,34.0
-9.580696308659833e-05,0.00346339002061026,34.0
-9.749472314170204e-05,0.003493739230324619,34.0
-9.919720812860852e-05,0.003524087617550001,34.0
-0.00010091441760426564,0.003554435175163498,34.0
-0.00010264635112562134,0.0035847818960422044,34.0
-0.00010439300824962352,0.003615127773063213,34.0
-0.00010615438853322002,0.003645472799103615,34.0
-0.00010793049153335883,0.0036758169670405073,34.0
-0.00010972131680698784,0.003706160269750981,34.0
-0.00011152686391105492,0.003736502700112129,34.0
-0.00011334713240250801,0.003766844251001045,34.0
-0.00011518212183829494,0.0037971849152948216,34.0
-0.00011703183177536369,0.0038275246858705523,34.0
-0.00011889626177066215,0.0038578635556053313,34.0
-0.00012077541138113822,0.0038882015173762508,34.0
-0.00012266928016373976,0.003918538564060403,34.0
-0.00012457786767541474,0.0039488746885348825,34.0
