x,y,f
0.0,0.0,39.0
-7.422191311858353e-05,0.0016290376364169815,39.46376811594203
-0.00029627262632701476,0.003244576553934488,39.927536231884055
-0.0006643121574836756,0.00483322988828909,40.391304347826086
-0.0011752908151241581,0.006381833557626709,40.85507246376812
-0.0018249744691652033,0.007877555344230718,41.31884057971015
-0.002607979636240043,0.009308001226319276,41.78260869565217
-0.003517818088937046,0.01066131807881315,42.2463768115942
-0.004546950619295432,0.011926291892063116,42.710144927536234
-0.005686849511056802,0.0130924406946656,43.17391304347826
-0.006928069203007755,0.014150101410378913,43.63768115942029
-0.008260324557874853,0.015090509929416218,44.10144927536232
-0.009672576088211256,0.0159058737306194,44.565217391304344
-0.011153121433066415,0.01658943645274351,45.028985507246375
-0.01268969232743445,0.017135533879793875,45.492753623188406
-0.014269556260961696,0.01753964087650371,45.95652173913044
-0.01587962198353743,0.017798408885030044,46.42028985507246
-0.017506547983515225,0.01790969367215864,46.88405797101449
-0.019136853039680175,0.01787257309709565,47.34782608695652
-0.020757027930893616,0.01768735475261669,47.81159420289855
-0.022353647377754034,0.01735557341625621,48.27536231884058
-0.023913481288690298,0.016879978332657496,48.73913043478261
-0.025423604388667087,0.016264510432465698,49.20289855072464
-0.026871503322084444,0.01551426967653538,49.666666666666664
-0.02824518034238322,0.014635472796048713,50.130434782608695
-0.029533252729151575,0.013635401778723005,50.594202898550726
-0.030725047108931182,0.012522343527967127,51.05797101449275
-0.03181068789815112,0.01130552119498998,51.52173913043478
-0.03278117913532351,0.009995017752864934,51.98550724637681
-0.03362847902441363,0.008601692445839365,52.44927536231884
-0.03434556657169442,0.007137090806216893,52.91304347826087
-0.03492649976391177,0.005613348984440588,53.3768115942029
-0.035366464805677636,0.004043093185128277,53.84057971014493
-0.03566181600809472,0.002439335042364599,54.30434782608695
-0.03581010599808278,0.0008153638012031813,54.768115942028984
-0.03581010599808278,-0.0008153638012031848,55.231884057971016
-0.03566181600809472,-0.002439335042364595,55.69565217391305
-0.03536646480567764,-0.004043093185128272,56.15942028985508
-0.03492649976391177,-0.005613348984440591,56.6231884057971
-0.03434556657169442,-0.007137090806216897,57.086956521739125
-0.03362847902441363,-0.008601692445839368,57.55072463768116
-0.03278117913532352,-0.009995017752864932,58.01449275362319
-0.03181068789815113,-0.011305521194989974,58.47826086956522
-0.030725047108931182,-0.012522343527967121,58.94202898550725
-0.029533252729151586,-0.013635401778722998,59.40579710144928
-0.02824518034238322,-0.014635472796048711,59.869565217391305
-0.026871503322084454,-0.015514269676535374,60.33333333333333
-0.02542360438866709,-0.016264510432465695,60.79710144927536
-0.023913481288690308,-0.016879978332657492,61.26086956521739
-0.022353647377754044,-0.01735557341625621,61.72463768115942
-0.020757027930893616,-0.01768735475261669,62.18840579710145
-0.01913685303968018,-0.01787257309709565,62.652173913043484
-0.01750654798351524,-0.01790969367215864,63.11594202898551
-0.015879621983537432,-0.017798408885030047,63.57971014492753
-0.014269556260961687,-0.017539640876503705,64.04347826086956
-0.01268969232743445,-0.017135533879793875,64.5072463768116
-0.011153121433066423,-0.016589436452743512,64.97101449275362
-0.009672576088211267,-0.015905873730619406,65.43478260869566
-0.008260324557874857,-0.01509050992941622,65.89855072463769
-0.00692806920300776,-0.014150101410378917,66.36231884057972
-0.005686849511056798,-0.0130924406946656,66.82608695652173
-0.004546950619295435,-0.011926291892063118,67.28985507246377
-0.003517818088937044,-0.010661318078813146,67.7536231884058
-0.002607979636240043,-0.009308001226319276,68.21739130434783
-0.0018249744691652067,-0.007877555344230723,68.68115942028986
-0.0011752908151241581,-0.006381833557626706,69.14492753623188
-0.0006643121574836756,-0.004833229888289092,69.6086956521739
-0.00029627262632701823,-0.0032445765539344962,70.07246376811594
-7.422191311858353e-05,-0.0016290376364169802,70.53623188405797
0.0,-4.3877467375557586e-18,71.0
