x,y,f
0.0,0.0,14.0
-2.187299441740176e-05,0.0016639154575037755,14.0
-8.747686131174714e-05,0.003326680988254666,14.0
-0.00019676626205646086,0.004987147460210557,14.0
-0.0003496656670895215,0.006644167330201656,14.0
-0.0005460694081117629,0.008296595436993978,14.0
-0.0007858417511138888,0.009943289792706672,14.0
-0.0010688169901818464,0.011583112372036285,14.0
-0.0013947995620156167,0.013214929898742447,14.0
-0.001763564181082422,0.014837614628851564,14.0
-0.002174855995310865,0.016450045130037106,14.0
-0.002628390762218387,0.01805110705663799,14.0
-0.0031238550453503433,0.019639693919779353,14.0
-0.0036609064308949432,0.021214707852063572,14.0
-0.004239173764324408,0.022775060366302956,14.0
-0.004858257406898658,0.02431967310776982,14.0
-0.005517729511854412,0.02584747859944407,14.0
-0.006217134320088739,0.027357420979743228,14.0
-0.006955988475132735,0.02884845673222504,14.0
-0.007733781357197683,0.030319555406758434,14.0
-0.008549975436062757,0.03176970033166435,14.0
-0.009404006642560511,0.03319788931633436,14.0
-0.010295284758403266,0.0346031353438415,14.0
-0.011223193824081157,0.03598446725306446,14.0
-0.0121870925645498,0.0373409304098541,14.0
-0.013186314832413462,0.038671587366778094,14.0
-0.01422017006829742,0.03997551851098781,14.0
-0.015287943778091458,0.04125182269976003,14.0
-0.016388898026734364,0.04249961788327371,14.0
-0.01752227194819865,0.04371804171419191,14.0
-0.018687282271322693,0.04490625214362738,14.0
-0.019883123861126846,0.04606342800307981,14.0
-0.02110897027523982,0.04718876957194284,14.0
-0.0223639743350504,0.048281499130188504,14.0
-0.02364726871118983,0.04934086149584705,14.0
-0.024957966522940564,0.050366124546910855,14.0
-0.026295161951156595,0.05135657972730162,14.0
-0.027657930864272366,0.052311542536551306,14.0
-0.029045331456967104,0.05323035300285821,14.0
-0.030456404901043538,0.05411237613919141,14.0
-0.03189017600807107,0.054957002382128355,14.0
-0.03334565390333548,0.0557636480131222,14.0
-0.034821832710629275,0.05653175556190784,14.0
-0.03631769224740955,0.05726079419176792,14.0
-0.03783219872984307,0.05795026006639237,14.0
-0.039364305487250895,0.05859967669807813,14.0
-0.040912953685459275,0.0592085952770283,14.0
-0.04247707305855665,0.05977659498152318,14.0
-0.04405558264855097,0.060303283268748835,14.0
-0.045647391552416504,0.060788296146082214,14.0
-0.04725139967601336,0.061231298422645325,14.0
-0.04886649849435918,0.06163198394095453,14.0
-0.050491571817727246,0.06199007578850511,14.0
-0.05212549656304179,0.06230532648914458,14.0
-0.05376714353003696,0.06257751817410269,14.0
-0.05541537818164383,0.06280646273255983,14.0
-0.05706906142806531,0.06299200194164986,14.0
-0.05872705041399743,0.06313400757580746,14.0
-0.060388199308453266,0.06323238149538431,14.0
-0.062051360096642985,0.06328705571447321,14.0
-0.06371538337336327,0.06329799244789285,14.0
-0.0653791191373477,0.06326518413730108,14.0
-0.06704141758602906,0.06318865345641844,14.0
-0.06870112991016415,0.06306845329535839,14.0
-0.07035710908777237,0.06290466672407517,14.0
-0.07200821067683903,0.06269740693495439,14.0
-0.07365329360623546,0.062446817164586124,14.0
-0.07529122096430992,0.062153070594774554,14.0
-0.07692086078460345,0.06181637023285258,14.0
-0.07854108682814859,0.06143694877138409,14.0
-0.08015077936180934,0.06101506842735081,14.0
-0.08174882593212539,0.06055102076093508,14.0
-0.08333412213412514,0.06004512647402339,14.0
-0.0849055723745766,0.0594977351885704,14.0
-0.08646209062914828,0.0589092252049763,14.0
-0.08800260119295734,0.05828000324064457,14.0
-0.0895260394239858,0.05761050414890084,14.0
-0.0910313524788513,0.05690119061846718,14.0
-0.0925175000404239,0.05615255285369929,14.0
-0.09398345503678587,0.05536510823580792,14.0
-0.09542820435103805,0.054539400965298204,14.0
-0.09685074952146162,0.0536760016858745,14.0
-0.09825010743155188,0.052775507090070305,14.0
-0.09962531098944707,0.051838539506875864,14.0
-0.10097540979628239,0.050865746471648605,14.0
-0.10229947080300777,0.04985780027860347,14.0
-0.1035965789552151,0.0488153975161925,14.0
-0.10486583782552954,0.04773925858569471,14.0
-0.10610637023312752,0.046630127203349046,14.0
-0.10731731884995374,0.045488769886374486,14.0
-0.10849784679321797,0.04431597542323223,14.0
-0.10964713820376198,0.043112554328496686,14.0
-0.11076439880989736,0.04187933828271119,14.0
-0.11184885647632409,0.040617179557616345,14.0
-0.11289976173775092,0.03932695042714757,14.0
-0.1139163883168484,0.03800954256460944,14.0
-0.11489803362617698,0.03666586642644295,14.0
-0.11584401925374282,0.03529685062301201,14.0
-0.11675369143184633,0.033903441276843714,14.0
-0.11762642148889893,0.03248660136876596,14.0
-0.11846160628389596,0.03104731007239452,14.0
-0.11925866862324565,0.02958656207742922,14.0
-0.1200170576596657,0.02810536690222688,14.0
-0.12073624927287212,0.026604748196126512,14.0
