x,y,f
0.0,0.0,18.0
-0.0008631186428442475,0.0003058401272995835,18.0
-0.001726237285688495,0.000611680254599167,18.0
-0.0025893559285327427,0.0009175203818987506,18.0
-0.00345247457137699,0.001223360509198334,18.0
-0.0043155932142212375,0.0015292006364979176,18.0
-0.005178711857065485,0.0018350407637975012,18.0
-0.006041830499909732,0.0021408808910970845,18.0
-0.00690494914275398,0.002446721018396668,18.0
-0.007768067785598228,0.0027525611456962517,18.0
-0.008631186428442475,0.0030584012729958352,18.0
-0.009494305071286723,0.003364241400295419,18.0
-0.01035742371413097,0.0036700815275950024,18.0
-0.011220542356975218,0.003975921654894586,18.0
-0.012083660999819465,0.004281761782194169,18.0
-0.012946779642663712,0.004587601909493753,18.0
-0.01380989828550796,0.004893442036793336,18.0
-0.014673016928352208,0.00519928216409292,18.0
-0.015536135571196456,0.005505122291392503,18.0
-0.016399254214040704,0.005810962418692087,18.0
-0.01726237285688495,0.0061168025459916705,18.0
-0.0181254914997292,0.0064226426732912545,18.0
-0.018988610142573446,0.006728482800590838,18.0
-0.01985172878541769,0.007034322927890421,18.0
-0.02071484742826194,0.007340163055190005,18.0
-0.021577966071106187,0.007646003182489588,18.0
-0.022441084713950437,0.007951843309789172,18.0
-0.023304203356794683,0.008257683437088756,18.0
-0.02416732199963893,0.008563523564388338,18.0
-0.02503044064248318,0.008869363691687922,18.0
-0.025893559285327425,0.009175203818987506,18.0
-0.026756677928171674,0.00948104394628709,18.0
-0.02761979657101592,0.009786884073586672,18.0
-0.028482915213860167,0.010092724200886256,18.0
-0.029346033856704416,0.01039856432818584,18.0
-0.030209152499548662,0.010704404455485423,18.0
-0.031072271142392912,0.011010244582785007,18.0
-0.03193538978523716,0.01131608471008459,18.0
-0.03279850842808141,0.011621924837384175,18.0
-0.033661627070925654,0.011927764964683757,18.0
-0.033661627070925654,0.011927764964683757,20.0
-0.07528479176157742,-0.051755359292871186,20.0
-0.08696318313553458,-0.06662597235709261,20.0
-0.06130105294563053,-0.02062837955699655,20.0
-0.019020827290113885,0.05245811327744579,20.0
0.006641302899790168,0.09845570607754184,20.0
-0.005037088474166982,0.08358509301332046,20.0
-0.04666025316481874,0.01990196875576552,20.0
-0.0882834178554705,-0.04378115550178943,20.0
-0.09996180922942768,-0.05865176856601087,20.0
-0.07429967903952372,-0.01265417576591496,20.0
-0.03201945338400708,0.06043231706852738,20.0
-0.00635732319410293,0.10642990986862359,20.0
-0.018035714568060017,0.09155929680440231,20.0
-0.05965887925871183,0.027876172546847284,20.0
-0.10128204394936355,-0.03580695171070759,20.0
-0.11296043532332078,-0.05067756477492913,20.0
-0.08729830513341683,-0.0046799719748332295,20.0
-0.0450180794779001,0.06840652085960924,20.0
-0.019355949287996027,0.11440411365970533,20.0
-0.031034340661953045,0.09953350059548416,20.0
-0.07265750535260491,0.03585037633792905,20.0
-0.11428067004325658,-0.02783274791962575,20.0
-0.12595906141721389,-0.042703360983847395,20.0
-0.10029693122730987,0.0032942318162486207,20.0
-0.05801670557179322,0.07638072465069097,20.0
-0.03235457538188917,0.122378317450787,20.0
-0.04403296675584614,0.10750770438656591,20.0
-0.085656131446498,0.04382458012901081,20.0
-0.12727929613714978,-0.019858544128544167,20.0
-0.13895768751110704,-0.034729157192765724,20.0
-0.11329555732120312,0.011268435607330082,20.0
-0.07101533166568633,0.08435492844177268,20.0
-0.04535320147578223,0.1303525212418688,20.0
-0.05703159284973923,0.11548190817764765,20.0
-0.09865475754039071,0.05179878392009316,20.0
-0.14027792223104285,-0.011884340337462416,20.0
-0.1519563136050001,-0.026754953401683913,20.0
-0.12629418341509607,0.019242639398412066,20.0
-0.08401395775957976,0.09232913223285388,20.0
-0.05835182756967541,0.1383267250329504,20.0
-0.07003021894363243,0.12345611196872924,20.0
-0.11165338363428418,0.059772987711174334,20.0
-0.15327654832493573,-0.003910136546380297,20.0
-0.16495493969889327,-0.01878074961060231,20.0
-0.13929280950898953,0.027216843189493266,20.0
-0.09701258385347254,0.10030333602393612,20.0
-0.07135045366356843,0.14630092882403228,20.0
-0.08302884503752553,0.13143031575981098,20.0
-0.12465200972817725,0.06774719150225608,20.0
-0.12465200972817736,0.06774719150225594,44.0
-0.11386493862865615,0.0662985147674512,45.10344827586207
-0.10307786752913493,0.06484983803264646,46.206896551724135
-0.09229079642961371,0.06340116129784173,47.310344827586206
-0.08150372533009251,0.061952484563036994,48.41379310344828
-0.0707166542305713,0.06050380782823225,49.51724137931035
-0.05992958313105008,0.05905513109342751,50.62068965517241
-0.04914251203152886,0.05760645435862278,51.724137931034484
-0.038355440932007656,0.05615777762381804,52.827586206896555
-0.02756836983248645,0.054709100889013304,53.93103448275862
-0.01678129873296523,0.05326042415420856,55.03448275862069
-0.00599422763344401,0.05181174741940382,56.13793103448276
0.004792843466077196,0.05036307068459909,57.241379310344826
0.015579914565598402,0.04891439394979435,58.3448275862069
0.026366985665119635,0.04746571721498961,59.44827586206897
0.03715405676464084,0.04601704048018487,60.55172413793103
0.04794112786416205,0.04456836374538013,61.6551724137931
0.058728198963683254,0.04311968701057539,62.758620689655174
0.06951527006320446,0.04167101027577066,63.86206896551724
0.0803023411627257,0.04022233354096592,64.9655172413793
0.0910894122622469,0.03877365680616118,66.06896551724138
0.1018764833617681,0.03732498007135644,67.17241379310344
0.11266355446128934,0.0358763033365517,68.27586206896552
0.12345062556081055,0.03442762660174696,69.37931034482759
0.13423769666033175,0.03297894986694223,70.48275862068965
0.14502476775985296,0.03153027313213749,71.58620689655172
0.15581183885937416,0.030081596397332752,72.6896551724138
0.16659890995889537,0.028632919662528015,73.79310344827586
0.17738598105841663,0.02718424292772327,74.89655172413794
0.18817305215793784,0.025735566192918533,76.0
0.18817305215793784,0.02573556619291853,55.0
0.24939593580820477,-0.02183734856004338,55.282051282051285
0.21742565198577773,-0.008046629628448973,55.56410256410256
0.13359943474616232,0.039888958383976394,55.84615384615385
0.11411193241053978,0.04546031047470158,56.12820512820513
0.18228067167657067,-0.0066861470731915396,56.41025641025641
0.23488569050832855,-0.048584573940322534,56.69230769230769
0.19117427008177668,-0.02706282895655584,56.97435897435898
0.10943273916167791,0.01950008409345335,57.256410256410255
0.1028463657119346,0.016576605838356233,57.53846153846154
0.17610905737902613,-0.03892399705755116,57.82051282051282
0.2186474003615732,-0.07419395720352324,58.1025641025641
0.16424057748428772,-0.04562975647011132,58.38461538461539
0.0866144269225821,-0.0017766417844409,58.666666666666664
0.09301339729629975,-0.01325040224648575,58.94871794871795
0.16938620745829108,-0.0707988824408283,59.230769230769226
0.20066978517763867,-0.09865807083661815,59.51282051282051
0.1368902993084486,-0.06392238056077224,59.794871794871796
0.0653036369544399,-0.024046005287118248,60.07692307692308
0.08443585250505965,-0.04390405199933273,60.35897435897436
0.16185439682044228,-0.1021411024962024,60.64102564102564
0.18098661237106248,-0.12199914920841717,60.92307692307692
0.10939995001705376,-0.08212277393476321,61.205128205128204
0.04562046414786358,-0.04738708365891722,61.48717948717949
0.07690404186721105,-0.07524627205470695,61.769230769230774
0.15327685202920222,-0.1327947522490494,62.05128205128205
0.1596758224029203,-0.14426851271109453,62.333333333333336
0.08204967184121466,-0.1004153980254241,62.61538461538461
0.027642848963929045,-0.07185119729201211,62.8974358974359
0.07018119194647598,-0.10712115743798409,63.17948717948718
0.14344388361356736,-0.16262176033389136,63.46153846153846
0.13685751016382455,-0.16554523858898884,63.743589743589745
0.0551159792437258,-0.11898232553897967,64.02564102564102
0.011404558817173671,-0.09746058055521277,64.3076923076923
0.06400957764893145,-0.13935900742234372,64.58974358974359
0.13217831691496224,-0.19150546497023677,64.87179487179488
0.1126908145793402,-0.18593411287951192,65.15384615384616
0.028864597339724768,-0.13799852486708655,65.43589743589743
-0.0031056864827025965,-0.12420780593549191,65.71794871794872
0.05811719716756425,-0.1717807206884538,66.0
