x_res,y_res,f_res
0.0,0.0,18.0
-1.726237357323e-05,6.116802102341794e-06,18.0
-3.452474707663399e-05,1.2233604240163284e-05,18.0
-5.178712051163698e-05,1.8350406412740384e-05,18.0
-6.9049493879664e-05,2.446720861934903e-05,18.0
-8.631186718214006e-05,3.058401085926514e-05,18.0
-0.00010357424042049019,3.6700813131764643e-05,18.0
-0.00012083661359613939,4.2817615436123464e-05,18.0
-0.0001380989867105127,4.893441777161752e-05,18.0
-0.00015536135976503514,5.505122013752274e-05,18.0
-0.00017262373276113178,6.116802253311506e-05,18.0
-0.00018988610570022755,6.728482495767036e-05,18.0
-0.00020714847858374752,7.340162741046466e-05,18.0
-0.00022441085141311671,7.951842989077378e-05,18.0
-0.00024167322418976013,8.563523239787371e-05,18.0
-0.0002589355969151027,9.175203493104032e-05,18.0
-0.0002761979695905697,9.786883748954961e-05,18.0
-0.00029346034221758603,0.00010398564007267744,18.0
-0.00031072271479757647,0.00011010244267969972,18.0
-0.00032798508733196635,0.00011621924530989246,18.0
-0.00034524745982218073,0.00012233604796253153,18.0
-0.00036250983226964427,0.00012845285063689288,18.0
-0.0003797722046757823,0.00013456965333225236,18.0
-0.00039703457704201974,0.00014068645604788598,18.0
-0.0004142969493697816,0.00014680325878306964,18.0
-0.000431559321660493,0.00015292006153707924,18.0
-0.0004488216939155789,0.00015903686430919077,18.0
-0.0004660840661364642,0.00016515366709868008,18.0
-0.00048334643832457396,0.00017127046990482312,18.0
-0.0005006088104813333,0.0001773872727268958,18.0
-0.0005178711826081672,0.00018350407556417403,18.0
-0.0005351335547065009,0.00018962087841593384,18.0
-0.0005523959267777589,0.000195737681281451,18.0
-0.0005696582988233668,0.00020185448416000168,18.0
-0.0005869206708447493,0.00020797128705086153,18.0
-0.0006041830428433312,0.00021408808995330655,18.0
-0.000621445414820538,0.00022020489286661272,18.0
-0.0006387077867777945,0.00022632169579005597,18.0
-0.0006559701587165258,0.0002324384987229122,18.0
-0.0006732325306381566,0.00023855530166445733,18.0
-0.0006904949025441125,0.0002446721046139673,18.0
-0.0007077572744358181,0.000250788907570718,18.0
-0.0007250196463146983,0.0002569057105339854,18.0
