x_res,y_res,f_res
0.0,0.0,25.0
-6.012023807049305e-05,0.0,25.004008102416993
-0.00012024047903732142,0.0,25.008016204833986
-0.00018036072217640127,0.0,25.012024307250975
-0.00024048096676364876,0.0,25.016032409667968
-0.00030060121207498014,0.0,25.02004051208496
-0.0003607214573863115,0.0,25.024048614501954
-0.00042084170197355907,0.0,25.028056716918947
-0.0004809619451126389,0.0,25.032064819335936
-0.0005410821860794673,0.0,25.03607292175293
-0.0006012024241499603,0.0,25.040081024169922
-0.0006613226590912873,0.0,25.044088745117186
-0.0007214428926356305,0.0,25.048096466064454
-0.0007815631270064252,0.0,25.052104187011718
-0.0008416833644271065,0.0,25.056111907958986
-0.00090180360712111,0.0,25.06011962890625
-0.0009619238562781804,0.0,25.064127731323243
-0.0010220441089533025,0.0,25.068135833740236
-0.0010821643611677704,0.0,25.072143936157225
-0.0011422846089428785,0.0,25.076152038574218
-0.0012024048482999206,0.0,25.08016014099121
-0.0012625250768082234,0.0,25.084168243408204
-0.0013226452982292387,0.0,25.088176345825197
-0.0013827655178724517,0.0,25.092184448242186
-0.0014428857410473473,0.0,25.09619255065918
-0.0015030059730634093,0.0,25.100200653076172
-0.001563126217331315,0.0,25.104208755493165
-0.00162324646966651,0.0,25.108216857910158
-0.0016833667239856333,0.0,25.112224960327147
-0.0017434869742053237,0.0,25.11623306274414
-0.00180360721424222,0.0,25.120241165161133
-0.0018637274403348683,0.0,25.124248886108397
-0.001923847658009452,0.0,25.128256607055665
-0.00198396787511406,0.0,25.13226432800293
-0.002044088099496782,0.0,25.136272048950197
-0.0021042083390057087,0.0,25.14027976989746
-0.002164328598756716,0.0,25.144287872314454
-0.0022244488729368257,0.0,25.148295974731447
-0.002284569153000844,0.0,25.152304077148436
-0.002344689430403581,0.0,25.15631217956543
-0.002404809696599841,0.0,25.160320281982422
-0.0024649299451321234,0.0,25.164328384399415
-0.0025250501778936747,0.0,25.168336486816408
-0.002585170398865435,0.0,25.172344589233397
-0.00264529061202834,0.0,25.17635269165039
-0.00270541082136333,0.0,25.180360794067383
-0.0027655310308207373,0.0,25.184368896484376
-0.002825651244228479,0.0,25.18837699890137
-0.0028857714653838643,0.0,25.192385101318358
-0.0029458916980842067,0.0,25.19639320373535
-0.0030060119461268187,0.0,25.200401306152344
-0.0030661322113437394,0.0,25.204409408569337
-0.0031262524877059264,0.0,25.20841751098633
-0.003186372767219066,0.0,25.21242561340332
-0.0032464930418888466,0.0,25.216433715820312
-0.0033066133037209506,0.0,25.220441818237305
-0.0033667335470248224,0.0,25.22444953918457
