x,y,f
0.0,0.0,20.0
-0.0012099269589825185,0.01498763471473512,20.0
-0.004808371363237793,0.0295870975630008,20.0
-0.010702135392871459,0.043420270125771855,20.0
-0.018738573655367796,0.056128880499903666,20.0
-0.02870954662107486,0.06738378235223202,20.0
-0.04035681132769195,0.07689347963670949,20.0
-0.05337870973734423,0.08441167618888219,20.0
-0.06743798152131014,0.08974365466717577,20.0
-0.08217049892538057,0.09275131962976178,20.0
-0.09719469748742532,0.09335677413396298,20.0
-0.11212145835653582,0.09154433722615116,20.0
-0.12656418626686863,0.08736095007020936,20.0
-0.14014882215196206,0.0809149601960443,20.0
-0.15252353107807295,0.07237331535547423,20.0
-0.16336781458415053,0.06195723966315036,20.0
-0.1724008114236273,0.049936504008191135,20.0
-0.17938857172317574,0.03662243912985815,20.0
-0.1841501161615391,0.02235987231494376,20.0
-0.18656212323888793,0.007518196552172761,20.0
-0.18656212323888796,-0.007518196552172613,20.0
-0.18415011616153912,-0.0223598723149437,20.0
-0.17938857172317577,-0.036622439129858096,20.0
-0.17240081142362734,-0.04993650400819108,20.0
-0.16336781458415056,-0.0619572396631503,20.0
-0.152523531078073,-0.07237331535547419,20.0
-0.14014882215196212,-0.08091496019604426,20.0
-0.1265641862668687,-0.08736095007020933,20.0
-0.11212145835653585,-0.09154433722615116,20.0
-0.09719469748742546,-0.09335677413396297,20.0
-0.08217049892538057,-0.09275131962976178,20.0
-0.0674379815213102,-0.08974365466717578,20.0
-0.05337870973734427,-0.08441167618888222,20.0
-0.04035681132769205,-0.07689347963670956,20.0
-0.028709546621074944,-0.06738378235223211,20.0
-0.01873857365536785,-0.05612888049990374,20.0
-0.010702135392871487,-0.04342027012577192,20.0
-0.004808371363237793,-0.029587097563000847,20.0
-0.0012099269589825323,-0.014987634714735238,20.0
0.0,-2.2884374193689602e-17,20.0
-0.002908710545547588,-0.12905716078100754,56.0
-0.004938126391979505,-0.11039699022824057,56.62068965517241
-0.010931480701829796,-0.09260934851123097,57.241379310344826
-0.020608530888704776,-0.0765259659871223,57.86206896551724
-0.03351678884113493,-0.06289888374734609,58.48275862068966
-0.04905267876376295,-0.05236528901202013,59.10344827586207
-0.06648975971070818,-0.04541772096371863,59.724137931034484
-0.08501269315681505,-0.04238104016271285,60.3448275862069
-0.10375536732090544,-0.043397238428229526,60.96551724137931
-0.12184139559005269,-0.04841879945879633,61.58620689655172
-0.13842509538356818,-0.05721092064168824,62.20689655172414
-0.15273103133056554,-0.06936249216213404,62.827586206896555
-0.16409027376606905,-0.0843053200413394,63.44827586206897
-0.17197167713868572,-0.10134069425543306,64.06896551724138
-0.17600671578626276,-0.11967205963962257,64.6896551724138
-0.17600671578626276,-0.1384422619223925,65.3103448275862
-0.17197167713868575,-0.15677362730658195,65.93103448275862
-0.16409027376606905,-0.17380900152067566,66.55172413793103
-0.1527310313305656,-0.188751829399881,67.17241379310344
-0.13842509538356818,-0.20090340092032682,67.79310344827586
-0.12184139559005272,-0.20969552210321873,68.41379310344828
-0.10375536732090546,-0.21471708313378557,69.0344827586207
-0.08501269315681505,-0.21573328139930223,69.65517241379311
-0.06648975971070818,-0.21269660059829645,70.27586206896552
-0.049052678763763,-0.205749032549995,70.89655172413794
-0.03351678884113491,-0.195215437814669,71.51724137931035
-0.020608530888704804,-0.18158835557489283,72.13793103448276
-0.010931480701829838,-0.1655049730507842,72.75862068965517
-0.004938126391979505,-0.14771733133377454,73.37931034482759
-0.002908710545547588,-0.12905716078100757,74.0
