x,y,f
0.0,0.0,41.0
0.009186413188909134,0.004066892584627737,41.0
0.018372826377818268,0.008133785169255473,41.0
0.0275592395667274,0.01220067775388321,41.0
0.036745652755636536,0.016267570338510947,41.0
0.04593206594454567,0.020334462923138685,41.0
0.0551184791334548,0.02440135550776642,41.0
0.06430489232236394,0.028468248092394156,41.0
0.07349130551127307,0.032535140677021894,41.0
0.0826777187001822,0.036602033261649625,41.0
0.0826777187001822,0.036602033261649625,62.0
0.06864668692622834,0.021282473354066002,62.0
0.07432455605687296,0.030267996409000894,62.0
0.08967892346666778,0.05118660972603857,62.0
0.09007526975961269,0.05365894103273261,62.0
0.07345116357234291,0.035141593026832306,62.0
0.06342853036499835,0.0247652037293129,62.0
0.07366748125851603,0.03937546817302786,62.0
0.08725280885859737,0.05811249563973271,62.0
0.08221952618975126,0.053888990227229816,62.0
0.06469866959083681,0.03426576659400772,62.0
0.05966538692199069,0.030042261181504805,62.0
0.073250714522072,0.04877928864820962,62.0
0.08348966541558972,0.06338955309192462,62.0
0.07346703220824519,0.05301316379440525,62.0
0.05684292602097539,0.03449581578850493,62.0
0.05723927231392027,0.03696814709519893,62.0
0.07259363972371505,0.05788676041223656,62.0
0.07827150885435973,0.06687228346717153,62.0
0.06424047708040588,0.05155272355958791,62.0
